gene_primary	accession	protein_name	mw_kda	mw_window_count	mw_gaussian_ambiguity	mw_identity_entropy_bits	mw_effective_candidate_number	mw_nearest_neighbor_gap_kda	mw_auditability_score_0_100
Dhc16F	Q9VWZ3	Dynein heavy chain at 16F	469.0757174800088	1	0.009585367624344698	0.07742212458425714	1.0551309973969156	3.048776000000373	99.82991966418182
pcx	P18490	Protein pecanex	365.3251665800052	1	0.035544722828510844	0.22159940023880673	1.1660255491600395	2.5935573000006116	99.81906347253383
unc80	Q9VB11	Protein unc-80 homolog	367.9187238800058	1	0.03716524521167974	0.23575327481137942	1.1775213963524251	2.5935573000006116	99.81182601143519
Apoltp	Q7KTG2	Apolipoprotein lipid transfer particle	494.319693480008	1	0.053707047140493014	0.3180680851839172	1.2466600265798924	2.4654991999985896	99.80458855033653
Cdep	A8JQT5	Moesin/ezrin/radixin homolog 1	473.4737544800067	1	0.09257675409203059	0.41863876055268096	1.3366657629464151	2.1816128000027675	99.79373235868857
Obsc	A8DYP0	Protein Obscurin	475.65536728000944	1	0.09257675409203059	0.41863876055268096	1.3366657629464151	2.1816128000027675	99.79373235868857
zfh2	P28167	Zinc finger protein 2	332.0190143800016	2	0.24446598245718487	0.7147557380205979	1.6412053224401322	1.678498800000341	99.7828761670406
mask	Q9VCA8	Ankyrin repeat and KH domain-containing protein mask	423.2013025800057	2	0.21252620246624332	0.7166774743200153	1.6433929402658751	1.7863946000007331	99.77563870594196
kmr	A8JR01	Kramer, isoform I	343.1243727800033	2	0.24010124052285442	0.7216786204460108	1.6490996973571233	1.6938106000000062	99.7684012448433
btsz	A0A0B4K657	Bitesize, isoform I	405.1222503800047	2	0.272413532242441	0.7492319471088125	1.6808977265283134	1.612720700000466	99.76116378374466
Cubn2	Q9VTP0	Cubilin 2	403.5095296800042	2	0.27663702939290813	0.7816755370113774	1.7191262964603549	1.612720700000466	99.75392632264601
nej	M9MS40	histone acetyltransferase	341.4305621800033	2	0.2539668281121301	0.7948316228120434	1.7348748849399485	1.6938106000000062	99.74668886154737
kug	Q9VW71	Fat-like cadherin-related tumor suppressor homolog	523.7808469800091	2	0.448644491663885	0.892826291695171	1.8568101211476842	1.2661156999998866	99.73583266989941
Mical	Q86BA1	[F-actin]-monooxygenase Mical	525.046962680009	2	0.448644491663885	0.892826291695171	1.8568101211476842	1.2661156999998866	99.73583266989941
htt	Q9V3N4	Huntingtin, isoform A	395.8668711800058	2	0.4435982430559604	0.8928988085471192	1.8569034557783395	1.2756456999983925	99.72497647825142
Dnah3	Q9VZ77	Dynein, axonemal, heavy chain 3, isoform D	504.6293410800105	2	0.4505377168606688	0.8938653983389555	1.858147977508664	1.2627853999924241	99.71412028660346
Cht6	M9NDS9	chitinase	505.8921264800029	2	0.4505377168606688	0.8938653983389555	1.858147977508664	1.2627853999924241	99.71412028660346
zormin	M9PBJ1	Zormin, isoform J	412.8435943800043	2	0.2934504725814042	0.9259413429352208	1.899923517128799	1.6866316999994524	99.70326409495549
Hml	Q9VU94	Hemolectin, isoform A	426.2448263800084	2	0.4634999309827432	0.9473502092809757	1.92832765360643	1.257129200001998	99.69602663385683
sov	Q9W3W6	Small ovary, isoform A	371.3753878800056	2	0.44131050122687543	0.9583875448946199	1.9431368973955516	1.301351400000101	99.68878917275819
poe	Q9VLT5	Protein purity of essence	590.7020367800081	2	0.4111488348702508	0.9621177614842168	1.9481675518005201	1.3764186000021255	99.68155171165955
kis	B7Z002	Kismet, isoform C	593.4432891800087	2	0.41735564594306895	0.9660285582286428	1.9534557263065746	1.3648337999984506	99.6743142505609
ft	P33450	Cadherin-related tumor suppressor	564.7910661800081	2	0.7028713664925412	0.9779252816292116	1.9696308743355644	0.8397396999978355	99.66345805891294
hiw	Q9NB71	E3 ubiquitin-protein ligase highwire	565.6308058800059	2	0.7028713664925412	0.9779252816292116	1.9696308743355644	0.8397396999978355	99.66345805891294
bchs	Q9VML2	Blue cheese	389.82525988000623	2	0.756709526763572	0.9861199302077063	1.9808504037003438	0.7466937999998322	99.64898313671564
uif	E1JHA6	Uninflatable, isoform C	390.57195368000606	2	0.756709526763572	0.9861199302077063	1.9808504037003438	0.7466937999998322	99.64898313671564
Dmel\CG10631	Q9VIS5	Uncharacterized protein	434.77548758000887	2	0.8573558309584843	0.9957411721338294	1.9941047166473376	0.5548012999968819	99.63450821451835
Nipped-A	Q8I8U7	Transcription-associated protein 1	435.33028888000575	2	0.8573558309584843	0.9957411721338294	1.9941047166473376	0.5548012999968819	99.63450821451835
unc79	Q9VDY5	Uncoordinated 79, isoform C	333.6975131800019	2	0.29796547923781436	0.9972286633880687	1.9961617993469325	1.678498800000341	99.62365202287037
Plp	Q400N2	Pericentrin-like protein, isoform F	327.2696063800041	2	0.9861534434522503	0.9999649404745455	1.9999513977681127	0.16699289999786515	99.61279583122241
Ten-a	Q9VYN8	Teneurin-a	327.436599280002	2	0.9861534434522503	0.9999649404745455	1.9999513977681127	0.16699289999786515	99.61279583122241
Smr	M9PGZ8	Smrter, isoform G	379.8479077800036	2	0.4963615463954367	1.053221698813425	2.0751587380818655	1.2544208999959778	99.60193963957444
stan	Q9V5N8	Protocadherin-like wing polarity protein stan	397.14251688000417	2	0.48130827434992396	1.0628622487235977	2.089072047618493	1.2756456999983925	99.59470217847579
trx	P20659	Histone-lysine N-methyltransferase trithorax	400.09848008000296	2	0.9859316049820117	1.0638441135008885	2.0904943055149237	0.24559709999795132	99.58746471737715
mv	Q9W060	Lysosomal-trafficking regulator	399.852882980005	2	0.9972939420612148	1.094637510759772	2.135594162717823	0.24559709999795132	99.58022725627849
Dys	Q9VDW6	Dystrophin, isoforms A/C/F/G/H	410.4143455800052	2	0.8113171989646979	1.1466649970605958	2.214015000947786	0.7426170999996202	99.57298979517985
Rbcn-3A	Q9W425	Rabconnectin-3A	377.32092318000383	2	0.5438406346477178	1.2752068930051017	2.4203352473024533	1.2725637000037864	99.5657523340812
dikar	M9PEI6	Dikar, isoform F	357.57648368	3	0.4883822125693462	1.3015327329560415	2.4649061758997926	1.6023225999962847	99.55851487298256
Vps13B	Q9VAD3	Vacuolar protein sorting 13B, isoform A	424.9876971800064	3	0.6565462191464577	1.3222417519272467	2.5005435853205813	1.257129200001998	99.55127741188392
Ca-alpha1T	M9PGH9	Ca[2+]-channel protein alpha[[1]] subunit T, isoform F	355.76176788000544	3	1.1704016585623567	1.3435386463041348	2.5377301116718836	0.21239319999830286	99.54403995078526
lva	Q8MSS1	Protein lava lamp	315.899701380004	2	0.552710821056339	1.364829327138108	2.5754585606099893	1.3495636999994645	99.53680248968662
wb	Q8IP51	Wing blister, isoform B	374.7486280800045	2	1.1369727088114678	1.3764362168661461	2.596262427585766	0.20358749999849124	99.52956502858797
Ppn	Q868Z9	Papilin	313.0346442800019	3	0.7149233045841408	1.3898807256909014	2.6205701440383034	1.1308451999970544	99.52232756748933
Muc12Ea	Q8IR52	Mucin 12Ea	338.54886917999835	3	0.41887304981277573	1.3899926865736796	2.6207735222460653	1.9436456999935672	99.51509010639069
LanA	Q00174	Laminin subunit alpha	411.1569626800048	3	1.000153649837988	1.3984682903004066	2.636215464595575	0.7426170999996202	99.50785264529203
Su(var)2-HP2	A1Z9S6	Su(Var)2-HP2, isoform A	355.97416108000374	3	1.254702276029886	1.4145797901611907	2.665820774765722	0.21239319999830286	99.50061518419339
Vps13	A1Z713	Intermembrane lipid transfer protein Vps13	374.545040580006	3	1.1818898051701883	1.4164091409173862	2.6692032043736034	0.20358749999849124	99.49337772309474
futsch	Q9W596	Microtubule-associated protein futsch	592.0784553800103	3	0.781807939538816	1.4279082916892072	2.690563379604467	1.3648337999984506	99.4861402619961
Tet	M9NEY8	Methylcytosine dioxygenase TET	306.69952438000183	2	1.1228695080257722	1.459954302344305	2.7509964965318727	0.2943036999989772	99.47890280089744
trol	A0ACD4DAU3	Terribly reduced optic lobes, isoform BD	498.228003880007	3	1.1502235986960185	1.4751339796620662	2.7800946084803293	0.6744149999992146	99.4716653397988
clone	B7Z0I8	Titin	378.5934868800076	3	0.9009097914532362	1.4754831626459137	2.780767570673991	1.2544208999959778	99.46442787870015
Ten-m	O61307	Teneurin-m	304.0555919800032	3	0.7018999725990789	1.490289363185615	2.809453190581302	1.1984512000034897	99.45719041760151
nonC	Q70PP2	Serine/threonine-protein kinase Smg1	361.586706980004	3	1.4701840752102	1.5298755392515346	2.8876092673540237	0.26458519999920327	99.44995295650287
apolpp	Q9V496	Apolipophorins	372.6767392800057	3	0.7203087101377037	1.5531467761152127	2.934565228332501	1.301351400000101	99.44271549540422
CG3950	M9PDW8	Calponin-homology (CH) domain-containing protein	580.202451580004	3	1.395661561907537	1.5623672406228961	2.9533805040195635	0.8096455000048763	99.43547803430558
Dhc98D	Q9VAV5	Dynein heavy chain at 89D, isoform B	581.0888525800112	3	1.6721863676712063	1.5628001205067708	2.954266797236797	0.07675550000237763	99.42824057320692
blobby	A0A0B4LH08	TBC1 domain family member 30	361.3221217800048	3	1.6295034105296766	1.5662892311947978	2.9614202413909747	0.26458519999920327	99.42100311210828
RyR	Q24498	Ryanodine receptor	581.0120970800089	3	1.7175924561103288	1.5692614222835024	2.9675275471799414	0.07675550000237763	99.41376565100963
unc-13	H9XVP2	Unc-13, isoform E	360.4155049800047	3	1.18443450826219	1.5826656786616367	2.9952276926454933	0.9066168000001085	99.40652818991099
kst	A8JNJ6	Karst, isoform E	497.5535888800078	3	1.5463170880063934	1.591435311122141	3.013490070554621	0.6744149999992146	99.39929072881233
Svil	X2JAM4	Supervillin, isoform AE	496.7851926800066	3	1.1453904767815013	1.594029802548318	3.018914299777144	0.7683962000011775	99.39205326771369
bark	M9NDE3	Protein bark beetle	350.4611554800036	3	1.5831752680705184	1.6161172711601353	3.0654890921680877	0.2225706000023706	99.38481580661504
rhea	Q9VSL8	Rhea, isoform B	306.9938280800008	2	1.2341516205227365	1.6169493144564762	3.0672575568995297	0.2943036999989772	99.3775783455164
Pzl	A0A126GUQ2	Piezo-type mechanosensitive ion channel component (Fragment)	273.87796288000334	3	1.0357615721522135	1.620696569031381	3.075234803998798	1.027933900000562	99.37034088441776
M7BP	A0A0B4K7U0	Myosin-7a binding protein, isoform M	346.6694809800059	3	1.5269819815926753	1.6380721616540772	3.112496385186408	0.5343470000001389	99.3631034233191
PsGEF	Q7KVY9	Protostome-specific GEF, isoform E	297.6642393800002	4	0.7758058689127376	1.6743374421183876	3.1917274075711863	1.2668819000019766	99.35586596222046
dom	Q9NDJ2	Chromatin remodeling protein domino	350.2385848800012	3	1.7377778404068538	1.680444253280592	3.2052663654038063	0.2225706000023706	99.34862850112181
CadN	O15943	Neural-cadherin	347.20382798000605	3	1.8819058897640537	1.7708893386780022	3.412642617078682	0.42169999999759966	99.34139104002317
Dmel\CG4554	Q9W246	Uncharacterized protein	311.90379908000483	3	1.3861411308542384	1.7948519793911837	3.469798728760396	0.760710900001925	99.33415357892451
upSET	Q9VUB5	Histone reader upSET	336.4437337800036	3	2.1104327000605583	1.799483583661375	3.4809560131417796	0.13228229999788255	99.32691611782587
ctrip	Q9VN58	E3 ubiquitin-protein ligase	336.57601608000147	4	2.1495729652253437	1.8167786082318835	3.5229368354255146	0.029207400003315342	99.31967865672722
tou	A8DYA3	Toutatis, isoform E	336.6052234800048	4	2.15245037590934	1.8215236398280719	3.534542868942453	0.029207400003315342	99.31244119562858
rno	Q7YZH1	PHD finger protein rhinoceros	347.62552798000365	4	1.7974119440200123	1.9359517178010097	3.826304576551738	0.42169999999759966	99.30520373452993
Nuak	A0A6H2EG35	Nuak family kinase, isoform M	302.8571407799997	3	1.4851177676983727	1.9378804758623167	3.831423434666039	0.70753189999715	99.29796627343129
Wnk	M9PGC5	Serine/threonine-protein kinase Wnk	272.8500289800028	3	1.7823516060742817	1.9699287341495937	3.9174876705961275	0.30230940000018336	99.29072881233263
HERC2	Q9VR91	Probable E3 ubiquitin-protein ligase HERC2	529.9967816800133	4	2.8248442651007397	1.997284300115039	3.9924775633882463	0.1689058999985491	99.28349135123399
LRP1	A0A0B4KFD1	LDL receptor protein 1, isoform F	530.5535327800125	4	2.718063675599044	1.9978377318558944	3.994009410108997	0.3692776000009417	99.27625389013534
