gene_primary	accession	protein_name	mw_kda	mw_window_count	mw_gaussian_ambiguity	mw_identity_entropy_bits	mw_effective_candidate_number	mw_nearest_neighbor_gap_kda	mw_auditability_score_0_100
FAHD2A	A0A8V0ZDH7	Fumarylacetoacetate hydrolase domain containing 2A	35.355957080000024	2416	1562.5522805344172	11.287899436335131	2500.324165723867	0.0003102000000083649	0.04117862371888492
MNAT1	A0A8V0Z3N4	CDK-activating kinase assembly factor MAT1	35.32161898	2418	1560.8609718878142	11.287899313211687	2500.323952339541	0.0018464000000122383	0.04346632503660075
EPSTI1	A0A8V0X9A4	Epithelial stromal interaction 1	35.37860358000002	2419	1563.6091389461083	11.28789755009085	2500.320896689912	0.004891800000017099	0.04575402635431658
CTSH	A0A8V0YP97	Pro-cathepsin H	35.36111847999998	2416	1562.797033643707	11.287896971737755	2500.3198943519265	0.0037605000000198174	0.04804172767203241
ORAI3	A0A8V1AN25	ORAI calcium release-activated calcium modulator 3	35.35720028	2417	1562.6111278026071	11.287896268188092	2500.3186750375603	4.990000000049122e-05	0.05032942898974824
LRRC26	A0A8V1AJ21	Leucine rich repeat containing 26	35.35725018	2417	1562.6135002247665	11.287896245935224	2500.318636471362	4.990000000049122e-05	0.052617130307464066
ERLIN2	A0A8V0Z0R7	ER lipid raft associated 2	35.36764237999999	2419	1563.103131163618	11.287895587782517	2500.317495834529	0.0018212000000090711	0.054904831625179895
	P55806	NAD(P)(+)--arginine ADP-ribosyltransferase 1	35.318564379999984	2423	1560.704935246602	11.28789505342033	2500.316569737996	0.00022069999995011358	0.057192532942895724
NIPA2	A0A8V0XEJ7	Non imprinted in Prader-Willi/Angelman syndrome 2	35.318343680000034	2424	1560.6936527247472	11.287894925516904	2500.3163480701915	0.00022069999995011358	0.05948023426061155
CD74	A0A8V0YKQ1	CD74 molecule	35.319772579999984	2421	1560.766285649747	11.287893078608239	2500.313147218421	0.0012082000000006587	0.06176793557832738
BDH1A	A0A8V0Z7V8	D-beta-hydroxybutyrate dehydrogenase, mitochondrial	35.38362488	2419	1563.8364894596882	11.287892779957856	2500.3126296319756	0.004576199999995367	0.06405563689604321
CACNG3	A0A1D5PTF2	Voltage-dependent calcium channel gamma-3 subunit	35.30136557999996	2428	1559.8139748698495	11.287891786757257	2500.310908331856	0.0024183999999891626	0.06634333821375904
LOC107049210	A0A8V0XAY9	Olfactory receptor	35.36582117999998	2418	1563.0175092698214	11.287891526666954	2500.3104575736943	0.0009421999999830177	0.06863103953147487
OTX1	A0A8V0YWZ7	Orthodenticle homeobox 1	35.30918357999994	2428	1560.2218510479106	11.28789112578141	2500.3097628058113	0.00017460000005797838	0.0709187408491907
TMEM248	A0A1L1RVT9	Transmembrane protein 248	35.30740468000001	2428	1560.129292580136	11.287889623218605	2500.307158741622	0.001778899999926864	0.07320644216690653
WDR45B	A0A8V1AD11	WD repeat domain phosphoinositide-interacting protein 3	35.30449168000001	2429	1559.9774522364742	11.287889617658001	2500.307149104644	0.0029129999999994993	0.07549414348462236
	A0A8V0XEE3	Olfactory receptor	35.36487898	2416	1562.9731019274177	11.287889494407171	2500.3069355009993	0.0009421999999830177	0.07778184480233818
	A0A8V0XCU4	Olfactory receptor	35.39591987999999	2419	1564.3841710161087	11.287888994846325	2500.3060697218893	0.0009342000000032158	0.08006954612005401
ACP5	A0A8V0X8Z4	Acid phosphatase 5, tartrate resistant	35.30972447999997	2429	1560.249603986968	11.287888926057562	2500.305950505455	0.0003662999999747285	0.08235724743776984
RNF144B	A0A8V0Y0Q7	E3 ubiquitin-protein ligase RNF144B	35.30935818	2428	1560.2305852295078	11.28788862598107	2500.3054304489365	0.00017460000005797838	0.08464494875548567
SLC39A11	A0A8V1AIH8	Zinc transporter ZIP11	35.38990857999997	2418	1564.1178907717433	11.287888571991065	2500.3053368799574	0.00029050000002683873	0.0869326500732015
LOC121107996	A0A8V0XED9	Olfactory receptor	35.37371178	2421	1563.3836475620992	11.287888469455849	2500.3051591782723	0.001616500000011456	0.08922035139091733
PRPF38A	A0A8V1A810	Pre-mRNA-splicing factor 38B	35.390199079999995	2418	1564.1307917997624	11.287888232471365	2500.304748465364	0.00029050000002683873	0.09150805270863316
PNPLA1L	A0A8V1A0K2	PNPLA domain-containing protein	35.388201079999995	2418	1564.0415602715257	11.28788789321285	2500.304160503562	0.0017074999999735496	0.09379575402634899
LOC107056257	A0A8V0XEX3	Olfactory receptor	35.39685407999999	2420	1564.4250812661292	11.287887768325671	2500.303944064252	0.00011139999999443262	0.09608345534406482
MC1R	A0A8V0Y3H5	Melanocyte-stimulating hormone receptor	35.31121428000002	2427	1560.3264970564737	11.287887463421548	2500.303415641488	0.0010739999999458405	0.09837115666179175
	A0A8V0XCE0	Olfactory receptor	35.31479567999999	2424	1560.5109976849976	11.287887384306739	2500.303278529336	0.0025074000000202545	0.10065885797950758
LOC121106449	A0A8V1A072	Dehydrogenase/reductase 9	35.37209527999999	2421	1563.3088526638753	11.287887094330824	2500.3027759784563	0.001616500000011456	0.1029465592972234
ANXA4	A0A8V0Z633	Annexin	35.31228827999997	2426	1560.381712165745	11.287885630404084	2500.3002388807818	0.0010739999999458405	0.10523426061493923
NFKBIA	Q91974	NF-kappa-B inhibitor alpha	35.39857498000003	2421	1564.5002190904056	11.287885460003588	2500.299943563778	0.0012510000000460764	0.10752196193265506
LGALS3	A0A8V0Z0X5	Galectin	35.396965479999984	2420	1564.4296184700502	11.287884982839456	2500.299116602278	0.00011139999999443262	0.10980966325037089
RBFOX3	A0A8V1AL20	RNA binding protein fox-1 homolog 3	35.393181579999975	2418	1564.2627629543167	11.287884596454372	2500.2984469679304	7.02000000316616e-05	0.11209736456808672
MTERF4	A0A8V0ZXJ1	Mitochondrial transcription termination factor 4	35.39325178000001	2417	1564.2658587433261	11.287884508359765	2500.2982942933877	7.02000000316616e-05	0.11438506588580255
EIF2D	A0A8V1AET1	Eukaryotic translation initiation factor 2D	35.39732397999998	2420	1564.445291295868	11.287884506621088	2500.2982912801317	0.0003584999999972638	0.11667276720351838
C3orf38	E1C7U8	Chromosome 3 open reading frame 38	35.29727297999999	2425	1559.5970946079867	11.28788196541492	2500.2938871838664	8.549999996887436e-05	0.11896046852123421
MC1R	P55167	Melanocyte-stimulating hormone receptor	35.29718748000002	2425	1559.5925621058682	11.287881866786043	2500.2937162529597	8.549999996887436e-05	0.12124816983895004
MSMO1	A0A8V0XUD5	Methylsterol monooxygenase 1	35.29894717999997	2427	1559.685382465194	11.287881216388774	2500.292589068218	0.0016741999999823065	0.12353587115666587
STK4	A0A8V0ZK91	non-specific serine/threonine protein kinase	35.29354047999999	2426	1559.398630457469	11.287877469801924	2500.286095976533	0.0012651000000261092	0.1258235724743817
STK3	A0A8V0YDB2	non-specific serine/threonine protein kinase	35.29500327999998	2426	1559.476220028378	11.28787662925068	2500.284639245959	0.00019769999996555043	0.12811127379209752
TAS2R40	A0A8V1ABD5	Taste receptor type 2	35.294805580000016	2426	1559.4656993322774	11.287876389160562	2500.2842231541526	0.00019769999996555043	0.13039897510981335
CHIR3B7	A0A8V0XJS4	Ig-like domain-containing protein	35.291984179999965	2427	1559.3155196477253	11.28787548985304	2500.282664596283	0.001556300000025601	0.13268667642752918
OR52B2L	A0A8V0X9S1	Olfactory receptor	35.40189817999998	2422	1564.6434913403189	11.287872928314936	2500.278225291063	0.0006458999999665593	0.134974377745245
DUS4L	F1NHN2	tRNA-dihydrouridine synthase	35.40392608	2423	1564.7310048164313	11.287870020966002	2500.2731866836607	0.0013820000000492882	0.13726207906296084
TFPI	A0A8V0YDC8	Tissue factor pathway inhibitor	35.28832517999999	2427	1559.1189613211764	11.287868000236964	2500.269684646884	8.430000000458904e-05	0.13954978038067667
PPP1CC	A0A8V1AB70	Serine/threonine-protein phosphatase	35.28781217999998	2427	1559.091357134042	11.287867290466654	2500.268454576284	0.0005130000000050927	0.1418374816983925
AIDA	A0A8V0YZK9	Axin interactor, dorsalization associated	35.40254407999995	2421	1564.6707372181595	11.287866732107101	2500.2674869091984	0.0006458999999665593	0.14412518301610833
LOC422276	A0A8V0YNJ2	Sodium/hydrogen exchanger	35.28840947999999	2427	1559.1231598661539	11.287865471048477	2500.26530142827	8.430000000458904e-05	0.14641288433382416
TUSC3	A0A1D5PNP2	Tumor suppressor candidate 3	35.405496379999974	2422	1564.7981559686202	11.28786506426549	2500.2645964523654	0.00010050000003758441	0.14870058565153998
TMX4	A0A8V0Z5Y9	Thioredoxin related transmembrane protein 4	35.40559688000001	2422	1564.8024668050261	11.28786491356875	2500.2643352871887	0.00010050000003758441	0.1509882869692558
	A0A8V0XC75	G-protein coupled receptors family 1 profile domain-containing protein	35.40578797999998	2422	1564.810661035899	11.287864626117251	2500.2638371190797	0.0001910999999665819	0.15327598828697164
	A0A8V0Y5Z8	Uncharacterized protein	35.28035507999994	2432	1558.6881561243379	11.287861189120793	2500.2578806366128	0.0004237000000699709	0.15556368960468747
WNT2	A0A8V0XBG8	Protein Wnt	35.40664427999997	2423	1564.8469986350142	11.287860689893142	2500.2570154519285	0.00040900000000476666	0.1578513909224033
NPDC1	A0A8V1AI97	Neural proliferation, differentiation and control 1	35.40705327999998	2424	1564.864489382121	11.287860063197972	2500.2559293605423	0.00035870000001381186	0.16013909224011913
DTWD1	E1C9D8	tRNA-uridine aminocarboxypropyltransferase 1	35.28436548	2429	1558.9049574734822	11.287859634835886	2500.2551869897325	0.0003661000000292347	0.16242679355783496
PITX3	A0A8V0ZM34	Homeobox protein	35.40741197999999	2423	1564.8798152491636	11.287859509120823	2500.254969119903	2.4899999999661304e-05	0.1647144948755508
ASB11	A0A8V0X2C8	Ankyrin repeat and SOCS box protein 11	35.40743687999999	2423	1564.8808786507018	11.287859470503813	2500.254902194899	2.4899999999661304e-05	0.16700219619326662
TAS2R40	Q2AB83	Taste receptor type 2 member 40	35.28077878000001	2430	1558.7108973843597	11.287859236781625	2500.254497143949	0.0004237000000699709	0.16928989751098245
HIBADH	A0A8V0X850	3-hydroxyisobutyrate dehydrogenase	35.28399937999997	2429	1558.8851327856732	11.2878590766608	2500.2542196474697	0.0003661000000292347	0.17157759882869827
SFRP1	Q9DEQ4	Secreted frizzled-related protein 1	35.27954198	2432	1558.6434914840434	11.28785719289214	2500.2509549953224	0.0007261999999954583	0.1738653001464141
	A0A8V0XE96	Ig-like domain-containing protein	35.281599179999965	2430	1558.7548674791396	11.28785528827121	2500.247654209624	0.00032179999996628794	0.17615300146412993
FAM228	A0A3Q2U276	Uncharacterized protein	35.28127738	2430	1558.737364050412	11.287854763323779	2500.246744455098	0.00032179999996628794	0.17844070278184576
MRM2	A0A8V0ZAX4	rRNA methyltransferase 2, mitochondrial	35.27881578	2432	1558.6035169770253	11.28785332871287	2500.244258219706	0.0007261999999954583	0.1807284040995616
PEX26	A0A8V0YG62	Peroxisomal biosis factor 26	35.27688248000002	2432	1558.4977658622938	11.287849995065871	2500.2384808919246	0.0019332999999832623	0.18301610541727742
TMED5	A0A8V0ZM00	Transmembrane p24 trafficking protein 5	35.41089417999998	2423	1565.027263571123	11.28784871194226	2500.2362571970284	0.002226800000009632	0.18530380673499325
OXNAD1	A0A8V0XF29	Oxidoreductase NAD-binding domain-containing protein 1	35.27272807999998	2429	1558.2700941259736	11.287847662345365	2500.234438212987	0.0006268000000204665	0.18759150805270908
PRPS1L1	A0A8V0YXK9	Ribose-phosphate pyrophosphokinase 1	35.27382748	2429	1558.3303289403761	11.28784707646581	2500.233422866083	0.0004726000000019326	0.1898792093704249
SPG21	E1C0Z8	Maspardin	35.27335488	2429	1558.3043040499992	11.287846193799025	2500.2318931787545	0.0004726000000019326	0.19216691068814074
PBK	F1NGQ3	PDZ binding kinase	35.41312097999999	2423	1565.12135261405	11.28784504165027	2500.229896472705	0.002226800000009632	0.19445461200585656
WDR77	A0A8V1A9J9	Methylosome protein WDR77	35.41585607999998	2423	1565.2365847036228	11.287843058389885	2500.226459430671	0.0009279000000006477	0.1967423133235724
LOC121112410	A0A8V0X482	Olfactory receptor	35.27197587999999	2427	1558.2279238525261	11.2878409503207	2500.2228060969082	0.000752199999986658	0.19903001464128822
LHX9	A0A8V0YD12	LIM/homeobox protein Lhx9	35.27048007999999	2429	1558.1455913886366	11.28784072536419	2500.2224162422694	0.0014958000000007132	0.20131771595900405
LOC121108021	A0A8V0X4K8	Olfactory receptor	35.416783979999984	2425	1565.2750611078538	11.287838830061974	2500.219131643764	0.0009279000000006477	0.20360541727671988
LOC112529952	A0A8V1AMD6	Fibrinogen C-terminal domain-containing protein	35.267189280000004	2427	1557.9630519924922	11.287834190404364	2500.211091037999	0.0010817000000074017	0.2058931185944357
TFPI	A0A8V0YJQ3	Tissue factor pathway inhibitor	35.41970977999998	2428	1565.3965456555306	11.287831077175314	2500.205695773453	0.0013813000000268971	0.20818081991215154
KLHL6	A0A8V0ZRU1	Kelch like family member 6	35.26827098000001	2427	1558.0224828713972	11.287831071228462	2500.2056854674947	0.0010817000000074017	0.21046852122986737
LOC107050773	A0A8V1ADZ3	Calsequestrin	35.26527047999996	2425	1557.8561954530426	11.287830249501956	2500.2042614072216	0.00042129999998508083	0.2127562225475832
TSPAN10	A0A8V1AP01	Tetraspanin 10	35.26484917999998	2423	1557.8326919222654	11.28782937002264	2500.2027372616462	0.00028539999999566135	0.21504392386529902
LOC121108048	A0A8V0XE88	Olfactory receptor	35.26456377999998	2422	1557.8167613284493	11.287828770240331	2500.2016978340343	0.00025850000005078755	0.21733162518301485
PDIK1L	A0A8V0YXJ7	non-specific serine/threonine protein kinase	35.26581037999999	2425	1557.8859580355847	11.287828721295485	2500.2016130122383	0.0005399000000281262	0.21961932650073068
WNT11	A0A8V0XFN1	Protein Wnt	35.421091080000004	2428	1565.4537604215225	11.287828595861209	2500.2013956336828	0.0013813000000268971	0.2219070278184465
HNRNPA1	A0A8V0ZIH7	Heteroous nuclear ribonucleoprotein A1	35.26430527999993	2422	1557.801990917958	11.287825577776099	2500.1961652748755	0.00025850000005078755	0.22419472913616234
LOC112530081	A0A8V1AMH4	PHD-type domain-containing protein	35.423022080000024	2428	1565.5334275851556	11.287825084100575	2500.1953097334026	0.0003487999999478575	0.22648243045387817
