gene_primary	accession	protein_name	mw_kda	mw_window_count	mw_gaussian_ambiguity	mw_identity_entropy_bits	mw_effective_candidate_number	mw_nearest_neighbor_gap_kda	mw_auditability_score_0_100
DNAH8	A0A8V0ZII5	Dynein axonemal heavy chain 8	536.7617118800097	1	0.20667304311352952	0.8515816694530567	1.8044781442037758	2.0164083999973172	99.83670803396473
HSPG2	A0A8V0Z3S9	Basement membrane-specific heparan sulfate proteoglycan core protein	442.551017080008	1	0.23192276915559717	0.8855645573269675	1.8474874412453486	2.0468237000004024	99.83126496843022
FAT4	A0A8V0XRC0	Protocadherin Fat 4	464.2771395800077	2	0.44012823216596564	0.9313533114550488	1.9070640673551416	1.2968713999989063	99.82582190289571
DNAH9	A0A8V1AM51	Dynein axonemal heavy chain 9	499.9372183800106	2	0.6933296480023303	0.976209463325608	1.9672897559808025	0.8558618000007527	99.8203788373612
CMYA5	A0A8V0YFL5	Cardiomyopathy associated 5	499.08135658000987	2	0.693933043585572	0.9804559166989055	1.9730888408288525	0.8558618000007527	99.8149357718267
USH2A	A0A8V0Z240	Usherin	556.331198680007	1	0.22706924698869257	0.9920606370183794	1.9890239350180865	2.0277121999988594	99.80949270629218
KMT2D	A0A8V0ZTY1	Histone-lysine N-methyltransferase 2D	573.6717554800108	2	0.9996886799441898	0.9999999825162749	1.9999999757624107	0.024954699996555973	99.80132810799041
UBR4	A0A8V0ZKZ2	Ubiquitin protein ligase E3 component n-recognin 4	573.6967101800074	2	0.9996886799441898	0.9999999825162749	1.9999999757624107	0.024954699996555973	99.80132810799041
DMD	A0A8V0XDU5	Dystrophin	427.3969623800075	2	0.9827009504539532	1.0034028602183915	2.0047229336944383	0.1898508000011816	99.79316350968865
LYST	A0A8V0YA43	Lysosomal trafficking regulator	427.2071115800063	2	0.9832887257509815	1.0064273724027966	2.0089301076769805	0.1898508000011816	99.78772044415415
TRRAP	A0A8V0ZNI1	Transformation/transcription domain associated protein	437.3431661800072	2	0.5982871085373673	1.0261951780406415	2.036645912828866	1.0381949000006898	99.78227737861964
BRCA2	A0A8V0XW53	BRCA2, DNA repair associated	377.60072538000406	2	0.3399937462204603	1.0389179009920353	2.0546859500424217	1.673427899995886	99.77683431308513
ABCA13	A0A8V0X0K1	ATP binding cassette subfamily A member 13	461.2012760800083	2	0.3413929955390185	1.1002945572352247	2.143984620981272	1.7789921000004938	99.77139124755062
PRKDC	A0A8V0XH61	DNA-dependent protein kinase catalytic subunit	489.8505428800092	2	0.4192009792160101	1.100799731409462	2.1447354902076725	1.496345599999927	99.7659481820161
PTPRQ	A0A8V0Y8L5	Phosphatidylinositol phosphatase PTPRQ	379.783615480005	2	0.41616059738026534	1.102420856693925	2.147146837731048	1.5028799999979015	99.7605051164816
HYDIN	A0A8V0ZT48	HYDIN, axonemal central pair apparatus protein	566.6265894800108	2	0.4038700182985755	1.1060532493446793	2.15255969829013	1.5592961000008927	99.7550620509471
ZFHX4	O73590	Zinc finger homeobox protein 4	394.5479804800056	2	0.4894375849023733	1.1503038698121122	2.219606402840193	1.3201468000009413	99.74961898541258
CFAP54	A0A8V0YFF9	Cilia and flagella associated protein 54	359.4282300800056	2	0.33655586893149714	1.2162851358576436	2.3234766329888834	1.7548514999974714	99.74417591987807
TRANK1	A0A8V0YQJ5	Tetratricopeptide repeat and ankyrin repeat containing 1	344.5880439800049	1	0.28755843456165353	1.232075527606176	2.3490469159188203	2.010118500000317	99.73873285434357
GOLGB1	A0A8V0XQ47	Golgin B1	363.3523138800052	2	0.6827076504153353	1.2400023940315217	2.3619892423790203	1.040885299999502	99.73328978880906
LOC101751678	A0A8V1AA76	EF-hand domain-containing protein	375.9272974800082	2	0.3919620195281095	1.2808116466320607	2.429756342360189	1.673427899995886	99.72784672327455
HERC2	A0A8V0XEM6	E3 ubiquitin-protein ligase HERC2	528.5584483800142	3	0.5356407494570816	1.281711342841929	2.431272064175171	1.6115261999996164	99.72240365774005
DNAH3	A0A8V0Z6B9	Dynein axonemal heavy chain 3	462.9802681800088	3	0.6374899254426678	1.322015862540471	2.500152094379594	1.2968713999989063	99.71696059220552
KMT2A	A0A8V0ZWT3	Histone-lysine N-methyltransferase	413.322926080005	2	0.9674780165258707	1.3694985245515314	2.583807383296137	0.6276833999986025	99.71151752667102
DSP	A0A8V0Y884	Desmoplakin	330.7890337800055	3	0.7898065406512087	1.4302289973816675	2.6948948774555324	1.3210036000039054	99.70607446113651
DNAH10	A0A8V1A6M2	Dynein axonemal heavy chain 10	526.9233737800114	3	1.2735282509367218	1.445262191050601	2.723123080216732	0.023548400003164716	99.700631395602
LOC101748756	A0A8V0Y6Q6	Ryanodine receptor 1	526.9469221800146	3	1.2829441858172554	1.4499378939638399	2.731962903733897	0.023548400003164716	99.6951883300675
VPS13C	A0A8V1A109	Vacuolar protein sorting 13 homolog C	422.0292509800071	3	1.021089955946782	1.4560961492353812	2.7436494231717656	0.8518631000002301	99.68974526453297
ANK3	A0A8V0YBQ9	Ankyrin 3	475.9814977800073	3	1.3222854816401517	1.4568166935905311	2.7450200627113217	0.058954299998902115	99.68430219899848
ANK2	A0A8V0XI77	Ankyrin 2	423.527739480008	3	1.138443928630274	1.4655426360713577	2.761673250412827	0.646625400000687	99.67885913346397
SMG1	E1BW33	Serine/threonine-protein kinase SMG1	410.8660797800062	3	1.193341860870004	1.4665618685653545	2.763625001518761	0.298568699991165	99.67341606792945
LAMA2	A0A8V0XKL2	Laminin subunit alpha 2	369.5169070800056	3	1.1980836863679785	1.4679125990492228	2.766213670956332	0.42985029999920243	99.66797300239494
NBEA	A0A8V0XSV2	Neurobeachin	329.3825494800035	3	1.368264807252186	1.4701385896370227	2.7704850645906203	0.08548069999812924	99.66252993686044
LRP1B	A0A8V0Y917	Low-density lipoprotein receptor-related protein 1B	475.9225434800084	3	1.352318820482456	1.4762936011402543	2.782330114477595	0.058954299998902115	99.65708687132593
BOD1L1	A0A8V0Y0I4	Biorientation of chromosomes in cell division 1 like 1	329.4680301800016	3	1.4142481149661466	1.4916394374269506	2.8120835078431994	0.08548069999812924	99.65164380579142
ZNF469	A0A8V0Y273	Zinc finger protein 469	438.3813610800079	2	0.8074035040840626	1.495994281791368	2.820584741389227	1.0381949000006898	99.6462007402569
FRAS1	A0A8V0XS21	Fraser extracellular matrix complex subunit 1	440.5041933800076	2	1.2331664744833768	1.5015834514925481	2.8315332114410183	0.059382000000596236	99.64075767472241
PKHD1	A0A8V0XUX1	PKHD1 ciliary IPT domain containing fibrocystin/polyductin	440.444811380007	2	1.2341729176027738	1.5055914227661678	2.8394104703586787	0.059382000000596236	99.6353146091879
WDFY3	A0A3Q2TTY6	WD repeat and FYVE domain containing 3	395.86812728000655	3	0.7792705473585333	1.5276862748186746	2.883230693957512	1.3201468000009413	99.62987154365338
DMD	P11533	Dystrophin	422.8811140800073	3	1.5070457221370877	1.5688575538115772	2.966696932916615	0.646625400000687	99.62442847811887
DNAH12	A0A8V1ACC8	Dynein axonemal heavy chain 12	453.515572480009	3	1.5976965366378693	1.5695992653084638	2.96822254913876	0.247457300001372	99.61898541258437
CDH23	A0A8V0ZCC7	Cadherin-23	369.9467573800048	3	1.4194555126040815	1.5732712334267898	2.9757869341669205	0.42985029999920243	99.61354234704986
VPS13A	A0A8V0YYF0	Vacuolar protein sorting 13 homolog A	362.3114285800057	3	1.126506740131053	1.5749655109254141	2.9792837026235484	1.040885299999502	99.60809928151535
RELN	O93574	Reelin (Fragment)	361.1830815800031	3	0.838635296506689	1.5775664809321885	2.9846597638968353	1.128347000002634	99.60265621598084
VCAN	Q90953	Versican core protein	388.0825358800034	3	1.7540737597054297	1.581920956213092	2.9936819483175223	0.46961250000077825	99.59721315044632
SACS	A0A8V0XRW6	Sacsin	523.1267409800089	3	1.7334288369787858	1.5850007524091407	3.000079543203536	0.3753935999978921	99.59177008491183
SPTBN5	A0A8V0Z6P5	Spectrin beta, non-erythrocytic 5	453.2681151800076	3	1.741783494253124	1.5856394350564835	3.0014079756737786	0.247457300001372	99.58632701937732
ABCA12	A0A8V0YD72	ATP binding cassette subfamily A member 12	452.5440595800074	3	1.4026871785985127	1.5890112994269443	3.008431065216389	0.724055600000213	99.5808839538428
RELN	A0A8V0Y3D5	Reelin	388.55214838000416	3	1.8939327594902666	1.589538967980674	3.009531606056189	0.08282270000063363	99.5754408883083
CSMD1	A0A8V0XG76	CUB and Sushi multiple domains 1	388.6349710800048	3	1.8574148089445983	1.5897817338094067	3.0100380699228197	0.08282270000063363	99.56999782277379
APOB	A0A8V0XV56	Apolipoprotein B	523.5021345800068	3	1.8955920651928015	1.6032166125282152	3.038199513916517	0.29256920000318587	99.56455475723928
LRP2	A0A8V0ZQA7	Low-density lipoprotein receptor-related protein 2	523.79470378001	3	1.7725942917912616	1.6224974089828692	3.0790758538233685	0.29256920000318587	99.55911169170477
	A0A8V0Y9M0	Uncharacterized protein	411.16464847999737	3	1.3637376246792265	1.627115454036352	3.088947720582726	0.298568699991165	99.55366862617025
C1HXORF59	A0A8V0X8Z6	Calponin-homology (CH) domain-containing protein	354.11784788000506	2	0.9817245331552586	1.7021695896930953	3.2538992679165744	0.7562805999999114	99.54822556063576
HECTD4	A0A8V0ZZS1	HECT domain E3 ubiquitin protein ligase 4	474.47198448000887	4	0.8619282820809371	1.7098427796750497	3.271251724179245	1.4505589999995436	99.54278249510125
FRY	A0A8V0XWB0	FRY microtubule binding protein	347.48084878000395	3	0.9236774065907336	1.7121000450311021	3.2763739867668784	0.9619367000001375	99.53733942956673
SZT2	A0A8V0ZJY5	Seizure threshold 2 homolog (mouse)	412.6952426800064	4	1.3188400174422998	1.7352928181368183	3.329470639829063	0.6276833999986025	99.53189636403222
BSN	A0A8V1AFZ0	Bassoon presynaptic cytomatrix protein	406.8691989800068	3	1.130778886835066	1.75203768050022	3.368339788029659	1.1426237000019341	99.52645329849771
VCAN	A0A8V0XRC4	Versican core protein	373.5456694800033	3	2.0396192249996887	1.796859670935129	3.474630751363767	0.04229600000337541	99.5210102329632
SPEG	A0A8V0YYZ3	non-specific serine/threonine protein kinase	373.5879654800067	3	2.024201809346883	1.797193867619875	3.475435734087762	0.04229600000337541	99.5155671674287
SVEP1	A0A8V0XQF9	Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1	401.7390592800057	4	1.345196007066496	1.8244178107190303	3.5416405842324665	0.5617125000012493	99.51012410189418
UNC80	A0A8V0Y4E1	Unc-80 homolog, NALCN channel complex subunit	373.1536070800062	3	1.994077769545116	1.8436736799043816	3.5892282710069776	0.39206239999708714	99.50468103635967
DNAH5L	A0A8V0XSB0	AAA+ ATPase domain-containing protein	533.2243344800104	4	1.765390815943126	1.8590223332240172	3.6276174715827505	0.1995243000002347	99.49923797082518
WDFY4	A0A8V0Z5Y1	WDFY family member 4	357.06959608000506	3	2.0070266960160845	1.8741356576200006	3.665819262035387	0.37949740000055954	99.49379490529066
TACC2	A0A8V0X2I7	Transforming acidic coiled-coil containing protein 2	324.84918038000245	3	1.359606297767849	1.8778044925811774	3.6751534602181066	0.40584979999914594	99.48835183975615
CEP350	A0A8V0Y6V7	Centrosomal protein 350	354.87412848000497	4	1.2584047657423953	1.9121301055528392	3.7636438287970853	0.7562805999999114	99.48290877422164
LOC121109863	A0A8V0XU44	Epiplakin 1	371.1318272800067	3	0.9997576554865686	1.917900219663751	3.7787268089139134	1.1850699000019063	99.47746570868713
CUBN	A0A8V0XDD0	Cubilin	401.1773467800044	3	1.55963155969605	1.924776116140692	3.796779236924437	0.5617125000012493	99.47202264315263
DYNC1H1	A0A8V0Z519	Dynein heavy chain, cytosolic	533.4238587800106	4	1.9890900331062484	1.9262204167307049	3.800582144780464	0.1995243000002347	99.46657957761812
	A0A8V1AGN9	SEA domain-containing protein	403.4633074799921	3	0.8598546912399834	1.9375713612547907	3.8306025944702027	1.377908200013053	99.4611365120836
MAP1A	A0A8V0X6D0	Microtubule associated protein 1A	356.6900986800045	4	2.1816733925706644	1.9393856796148006	3.835422951048782	0.04990890000010495	99.4556934465491
