accession,entry_name,gene_primary,protein_name,length_aa,mass_da,mw_kda,gene_upper,marker_categories,marker_notes,is_marker,signaling_categories,signaling_notes,is_signaling_prefix,families,family_categories,family_notes,mw_bin_start_kda,mw_bin_end_kda,mw_bin_label,protein_count,marker_count,signaling_prefix_count,family_count,audit_burden_score,audit_priority,defensive_note
A0ABI0NYC6,A0ABI0NYC6_BOVIN,,Uncharacterized protein,22,2183.3771799999995,2.1833771799999995,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0AAA9SIV3,A0AAA9SIV3_BOVIN,,Uncharacterized protein,20,2195.46308,2.19546308,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0AAA9SLK5,A0AAA9SLK5_BOVIN,,Uncharacterized protein,21,2198.6365800000003,2.1986365800000005,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0A3Q1LQI6,A0A3Q1LQI6_BOVIN,,Uncharacterized protein,20,2201.47318,2.20147318,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0AAA9TM45,A0AAA9TM45_BOVIN,,Uncharacterized protein,19,2215.5400799999993,2.2155400799999994,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0A3Q1MRH6,A0A3Q1MRH6_BOVIN,,Uncharacterized protein,20,2228.61958,2.22861958,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0AAA9RUI4,A0AAA9RUI4_BOVIN,,Uncharacterized protein,21,2243.67458,2.24367458,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0AAA9S011,A0AAA9S011_BOVIN,,Uncharacterized protein,21,2258.55968,2.25855968,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0AAA9TFU1,A0AAA9TFU1_BOVIN,,Uncharacterized protein,21,2297.5553799999993,2.2975553799999995,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0AAA9S6L4,A0AAA9S6L4_BOVIN,,Uncharacterized protein,20,2316.6452799999993,2.3166452799999995,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0AAA9RTD3,A0AAA9RTD3_BOVIN,,Uncharacterized protein,22,2446.8260799999994,2.4468260799999992,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0AAA9U0W5,A0AAA9U0W5_BOVIN,,Uncharacterized protein,23,2448.86278,2.44886278,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0ABI0NPU1,A0ABI0NPU1_BOVIN,,Ribosomal protein L32,21,2487.76008,2.48776008,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0AAA9RZ15,A0AAA9RZ15_BOVIN,,Uncharacterized protein,25,2576.0585799999994,2.5760585799999993,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0AAA9TVY5,A0AAA9TVY5_BOVIN,,Uncharacterized protein,22,2594.02968,2.5940296800000002,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0A3Q1M3P4,A0A3Q1M3P4_BOVIN,,Uncharacterized protein,25,2629.8689799999993,2.6298689799999995,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0ABI0P503,A0ABI0P503_BOVIN,,Uncharacterized protein,26,2741.18268,2.74118268,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0A3Q1M0Q7,A0A3Q1M0Q7_BOVIN,,Uncharacterized protein,25,2773.1797799999995,2.7731797799999995,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0AAA9TXY4,A0AAA9TXY4_BOVIN,,Uncharacterized protein,25,2782.28408,2.7822840799999997,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0ABI0P2W9,A0ABI0P2W9_BOVIN,,Uncharacterized protein,26,2808.0843800000007,2.808084380000001,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0AAA9SLS3,A0AAA9SLS3_BOVIN,,Uncharacterized protein,24,2868.23138,2.86823138,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0AAA9SUM1,A0AAA9SUM1_BOVIN,,Uncharacterized protein,26,2945.43558,2.94543558,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0AAA9SIM7,A0AAA9SIM7_BOVIN,,LASP1 neighbor,25,2948.7845799999996,2.9487845799999994,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0AAA9RXK3,A0AAA9RXK3_BOVIN,,Uncharacterized protein,27,2953.5007800000003,2.95350078,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0ABI0NQN8,A0ABI0NQN8_BOVIN,,Uncharacterized protein,27,3013.442679999999,3.0134426799999994,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
P63296,SECR_BOVIN,SCT,Secretin,27,3056.43168,3.05643168,SCT,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0AAA9TF52,A0AAA9TF52_BOVIN,,Uncharacterized protein,29,3076.5966799999997,3.0765966799999998,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
F6RMW4,F6RMW4_BOVIN,DEFB,"Defensin, beta",30,3131.81338,3.13181338,DEFB,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0A3Q1LY62,A0A3Q1LY62_BOVIN,,Uncharacterized protein,30,3161.8396799999996,3.1618396799999995,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0AAA9TYS4,A0AAA9TYS4_BOVIN,,Uncharacterized protein,26,3234.6720800000003,3.23467208,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0AAA9TSQ3,A0AAA9TSQ3_BOVIN,SMIM47,Small integral membrane protein 47,28,3240.7823800000006,3.2407823800000006,SMIM47,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
P83437,COG5_BOVIN,COG5,Conserved oligomeric Golgi complex subunit 5,31,3310.8447799999994,3.3108447799999996,COG5,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0ABI0P650,A0ABI0P650_BOVIN,,Uncharacterized protein,30,3336.9134799999993,3.3369134799999993,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0AAA9TJP5,A0AAA9TJP5_BOVIN,,Uncharacterized protein,33,3492.0412799999995,3.4920412799999996,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
P01260,CALC_BOVIN,CALCA,Calcitonin,32,3596.02378,3.59602378,CALCA,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0A3Q1MX44,A0A3Q1MX44_BOVIN,,Uncharacterized protein,38,3645.1941800000004,3.6451941800000003,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0AAA9T609,A0AAA9T609_BOVIN,,Uncharacterized protein,30,3725.4219799999996,3.7254219799999997,,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0AAA9T445,A0AAA9T445_BOVIN,HRURF,HR upstream open reading frame,34,3757.4307799999997,3.7574307799999995,HRURF,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0A3Q1MB76,A0A3Q1MB76_BOVIN,SLN,Sarcolipin,31,3773.55318,3.77355318,SLN,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0ABI0P1D4,A0ABI0P1D4_BOVIN,STRIT1,Small transmembrane regulator of ion transport 1,35,3884.795479999999,3.884795479999999,STRIT1,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0AAA9TV63,A0AAA9TV63_BOVIN,BLACAT1,BLACAT1 overlapping LEMD1 locus,33,3916.63138,3.9166313799999997,BLACAT1,,,False,,,False,,,,2.0,4.0,2.0-4.0 kDa,43,0,0,0,2.15,routine,standard full-blot and antibody-validation checks
A0ABI0NT89,A0ABI0NT89_BOVIN,,Uncharacterized protein,35,4030.8708799999995,4.030870879999999,,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
A0ABI0P616,A0ABI0P616_BOVIN,,Uncharacterized protein,35,4084.6802800000005,4.084680280000001,,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
P46170,DFB12_BOVIN,DEFB12,Beta-defensin 12,38,4105.968380000001,4.105968380000001,DEFB12,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
A0AAA9T743,A0AAA9T743_BOVIN,OST4,"Oligosaccharyltransferase complex subunit 4, non-catalytic",37,4193.0309799999995,4.19303098,OST4,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
P46159,DEFB1_BOVIN,DEFB1,Beta-defensin 1,38,4278.0678800000005,4.278067880000001,DEFB1,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
P46166,DEFB8_BOVIN,DEFB8,Beta-defensin 8,38,4359.260679999999,4.359260679999999,DEFB8,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
P46171,DFB13_BOVIN,DEFB13,Beta-defensin 13,42,4450.33608,4.4503360800000005,DEFB13,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
A0AAA9S0W4,A0AAA9S0W4_BOVIN,,SPTY2D1 opposite strand,40,4465.36498,4.46536498,,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
A0AAA9S347,A0AAA9S347_BOVIN,,Uncharacterized protein,40,4490.28988,4.490289880000001,,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
A0A3Q1N0R6,A0A3Q1N0R6_BOVIN,,Chromodomain helicase DNA binding protein 2,40,4644.20358,4.64420358,,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
P46160,DEFB2_BOVIN,DEFB2,Beta-defensin 2,40,4648.554580000001,4.648554580000001,DEFB2,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
P21752,TYB10_BOVIN,TMSB10,Thymosin beta-10,42,4805.43228,4.80543228,TMSB10,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
P46164,DEFB6_BOVIN,DEFB6,Beta-defensin 6,42,4838.7562800000005,4.83875628,DEFB6,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
A0AAA9S7Z0,A0AAA9S7Z0_BOVIN,,TRAF2 and NCK interacting kinase,45,4900.50988,4.9005098799999995,,,,False,,,False,Actin family,marker/cytoskeleton family,actin family and actin-related proteins,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,configured audit family match: Actin family
P09680,GIP_BOVIN,GIP,Gastric inhibitory polypeptide,42,4960.598180000002,4.960598180000002,GIP,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
E1BB20,E1BB20_BOVIN,ASNSD1,Uncharacterized protein,45,5011.6775800000005,5.011677580000001,ASNSD1,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
A0ABI0NQN9,A0ABI0NQN9_BOVIN,,Uncharacterized protein,46,5014.232179999999,5.014232179999999,,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
A0A3Q1LXR1,A0A3Q1LXR1_BOVIN,TMSB4,Thymosin beta,44,5019.75808,5.01975808,TMSB4,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
P62326,TYB4_BOVIN,TMSB4,Thymosin beta-4,44,5052.65498,5.052654980000001,TMSB4,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
P0C7I2,IGIP_BOVIN,IGIP,IgA-inducing protein,47,5071.880679999998,5.071880679999999,IGIP,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
P01154,POPI_BOVIN,,Posterior pituitary peptide,48,5079.71028,5.0797102800000005,,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
A0ACM8QI36,A0ACM8QI36_BOVIN,,Uncharacterized protein,46,5102.835879999999,5.102835879999999,,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
A0A3Q1MIL4,A0A3Q1MIL4_BOVIN,,Uncharacterized protein,49,5166.02478,5.16602478,,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
A0ABI0P1U5,A0ABI0P1U5_BOVIN,,Uncharacterized protein,45,5175.94618,5.1759461799999995,,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
A0A3Q1LTD7,A0A3Q1LTD7_BOVIN,,Thymosin beta,45,5199.835079999999,5.199835079999999,,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
A0ABI0NM07,A0ABI0NM07_BOVIN,,Uncharacterized protein,47,5221.29208,5.2212920800000004,,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
A0A3Q1MCJ9,A0A3Q1MCJ9_BOVIN,MRLN,Myoregulin,46,5247.319979999999,5.247319979999999,MRLN,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
A0ABI0NT44,A0ABI0NT44_BOVIN,,Pyrin domain-containing protein,46,5279.009779999999,5.279009779999999,,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
A0A3Q1MC14,A0A3Q1MC14_BOVIN,STMP1,Short transmembrane mitochondrial protein 1,47,5283.29068,5.28329068,STMP1,,,False,,,False,Mitochondrial markers,organelle marker family,mitochondrial fraction markers,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,configured audit family match: Mitochondrial markers
A0ABI0P1H3,A0ABI0P1H3_BOVIN,,Uncharacterized protein,47,5310.206279999999,5.310206279999999,,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
A0AAA9TKE9,A0AAA9TKE9_BOVIN,CHD9NB,CHD9 neighbor,52,5339.63278,5.33963278,CHD9NB,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
A0AAA9T4M4,A0AAA9T4M4_BOVIN,,Immunoglobulin V-set domain-containing protein,49,5368.03468,5.36803468,,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
A0ABI0NUI5,A0ABI0NUI5_BOVIN,,Uncharacterized protein,47,5409.46358,5.40946358,,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
A0AAA9SLU8,A0AAA9SLU8_BOVIN,KRTAP19-2,Keratin associated protein 19-2,52,5443.20998,5.44320998,KRTAP19-2,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
A0AAA9SS72,A0AAA9SS72_BOVIN,,Uncharacterized protein,50,5462.404580000001,5.462404580000001,,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
A0ABI0P702,A0ABI0P702_BOVIN,,Plakophilin 4,53,5504.091179999998,5.504091179999998,,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
P59760,GLYL_BOVIN,,Glycolactin,49,5574.292879999999,5.574292879999999,,,,False,,,False,Actin family,marker/cytoskeleton family,actin family and actin-related proteins,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,configured audit family match: Actin family
P01250,THP2_BOVIN,,Thymopoietin-2,49,5574.4144799999995,5.57441448,,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
P01249,THP1_BOVIN,,Thymopoietin-1,49,5583.42778,5.58342778,,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
P01251,THPS_BOVIN,SP,Splenin,49,5638.504279999999,5.638504279999999,SP,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
O18815,DFBC7_BOVIN,,Beta-defensin C7 (Fragment),53,5649.924679999999,5.649924679999999,,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
A0AAA9S5C2,A0AAA9S5C2_BOVIN,,Uncharacterized protein,52,5696.505580000001,5.696505580000001,,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
P05632,ATP5E_BOVIN,ATP5F1E,"ATP synthase F(1) complex subunit epsilon, mitochondrial",51,5782.867480000003,5.782867480000003,ATP5F1E,,,False,,,False,Mitochondrial markers,organelle marker family,mitochondrial fraction markers,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,configured audit family match: Mitochondrial markers
A0A3Q1LN99,A0A3Q1LN99_BOVIN,LOC132345003,"ATP synthase subunit epsilon, mitochondrial",51,5858.829680000002,5.858829680000001,LOC132345003,,,False,,,False,Mitochondrial markers,organelle marker family,mitochondrial fraction markers,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,configured audit family match: Mitochondrial markers
A0AAA9SMZ3,A0AAA9SMZ3_BOVIN,,Uncharacterized protein,49,5859.722079999997,5.8597220799999965,,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
A0ABI0NL66,A0ABI0NL66_BOVIN,,Metallothionein,59,5876.970880000001,5.876970880000001,,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
A0AAA9TCX7,A0AAA9TCX7_BOVIN,CTXND2,Cortexin domain containing 2,54,5897.9404799999975,5.897940479999997,CTXND2,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
P67983,MT1A_BOVIN,MT1A,Metallothionein-1A,61,5951.05788,5.9510578800000005,MT1A,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
P55943,MT2H_BOVIN,,"Metallothionein-II, hippocampal",61,5956.074280000002,5.956074280000002,,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
A0A3Q1MSQ3,A0A3Q1MSQ3_BOVIN,LOC101907769,Metallothionein,61,5960.9590800000005,5.96095908,LOC101907769,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
A0A452DJ93,A0A452DJ93_BOVIN,,Uncharacterized protein,51,5967.682779999999,5.967682779999999,,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
P56651,ITIH2_BOVIN,ITIH2,Inter-alpha-trypsin inhibitor heavy chain H2,50,5983.9422799999975,5.983942279999997,ITIH2,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
P58280,MT1_BOVIN,MT1,Metallothionein-1,61,5992.153780000001,5.992153780000001,MT1,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
E1B7R9,PRCD_BOVIN,PRCD,Photoreceptor disk component PRCD,54,5994.856279999998,5.994856279999998,PRCD,,,False,,,False,,,,4.0,6.0,4.0-6.0 kDa,54,0,0,2,4.2,routine,standard full-blot and antibody-validation checks
P68301,MT2_BOVIN,MT2A,Metallothionein-2,61,6028.137980000001,6.028137980000001,MT2A,,,False,,,False,,,,6.0,8.0,6.0-8.0 kDa,195,0,2,6,17.25,elevated,standard full-blot and antibody-validation checks
A8YXZ8,TOM5_BOVIN,TOMM5,Mitochondrial import receptor subunit TOM5 homolog,51,6035.307780000001,6.035307780000001,TOMM5,,,False,,,False,Mitochondrial markers,organelle marker family,mitochondrial fraction markers,6.0,8.0,6.0-8.0 kDa,195,0,2,6,17.25,elevated,configured audit family match: Mitochondrial markers
P85091,CYFP1_BOVIN,CYFIP1,Cytoplasmic FMR1-interacting protein 1,51,6047.028980000001,6.047028980000001,CYFIP1,,,False,,,False,Actin family,marker/cytoskeleton family,actin family and actin-related proteins,6.0,8.0,6.0-8.0 kDa,195,0,2,6,17.25,elevated,configured audit family match: Actin family
