gene_primary	accession	protein_name	mw_kda	mw_window_count	mw_gaussian_ambiguity	mw_identity_entropy_bits	mw_effective_candidate_number	mw_nearest_neighbor_gap_kda	mw_auditability_score_0_100
OR6C1R	E1BFZ8	Olfactory receptor	35.633496779999994	2210	1533.1703476623802	11.094948016166752	2187.319139800082	0.00020080000000888276	0.12327199084265494
OR51A42	A0ABI0NSN7	Olfactory receptor	35.63672617999998	2210	1532.5140245149748	11.09494791669235	2187.3189889835535	0.0006798000000216575	0.12767456194417992
GSG1	Q3SZT1	Germ cell-specific gene 1 protein	35.63369758	2210	1533.129610738907	11.09494753423275	2187.318409123632	0.00020080000000888276	0.1320771330456938
OR10H4T	A0AAA9U049	Olfactory receptor family 10 subfamily H member 4T	35.637405980000004	2210	1532.3750646874378	11.094946024460661	2187.316120108654	0.0006798000000216575	0.13647970414721877
ULBP17	F1MRK8	UL16-binding protein 17	35.63993878	2209	1531.8558603449237	11.094941234247923	2187.308857525883	0.002532799999997337	0.14088227524874375
SIRT4	Q1JQC6	NAD-dependent protein lipoamidase sirtuin-4, mitochondrial	35.58789028	2209	1541.950243101851	11.094939012157685	2187.305488557545	0.001508100000009449	0.14528484635026873
OR13C2	G3X827	Olfactory receptor	35.642759179999985	2209	1531.2746625291782	11.094937473267212	2187.3031554090367	0.0008078000000182328	0.1496874174517937
OR4E2	E1BL13	Olfactory receptor	35.64356698	2210	1531.1073603169086	11.094934658096282	2187.298887267761	5.8899999970662975e-05	0.15408998855331868
OR2T26	E1BGM4	Olfactory receptor family 2 subfamily T member 26	35.64362587999997	2210	1531.0951503650663	11.094934449754248	2187.2985713962476	5.8899999970662975e-05	0.15849255965484366
OR2A70	A0AAA9TSV4	Olfactory receptor	35.64452618	2210	1530.9083293517183	11.094931222634187	2187.293678700976	0.0009003000000262773	0.16289513075635753
OR1Q1	G3N355	Olfactory receptor	35.586382179999994	2210	1542.2236159844033	11.094929592497317	2187.2912072250565	0.001508100000009449	0.1672977018578825
OR2B3	E1BFA0	Olfactory receptor	35.64559127999998	2208	1530.6868507554038	11.094927287689657	2187.2877128749965	0.0010650999999768374	0.17170027295940749
LOC100336682	A0AAA9RTB1	Fibrinogen C-terminal domain-containing protein	35.64853227999999	2205	1530.073379258933	11.094921212740168	2187.2785025886747	0.0002551000000110548	0.17610284406093246
OR56A9	A0ABI0NZD7	G-protein coupled receptors family 1 profile domain-containing protein	35.64878738	2205	1530.0199301757623	11.094920164087661	2187.2769127209717	0.0001468000000031111	0.18050541516245744
RAET1G	A0AAA9T7E4	Retinoic acid early transcript 1G	35.648934180000005	2205	1529.989159391614	11.09491955704547	2187.2759923815715	0.0001468000000031111	0.18490798626398242
OR13C2D	A0A3Q1MGC8	Olfactory receptor	35.58264547999999	2210	1542.8973908812804	11.094913261287212	2187.266447376943	0.00015670000000511664	0.1893105573654963
BOSTAUV1R414	A0A3Q1MNR7	Vomeronasal type-1 receptor	35.65048388000003	2204	1529.663750062331	11.09491298890995	2187.266034426474	0.00024059999996239867	0.19371312846702127
OR51A4	G3MY37	Olfactory receptor	35.58000617999999	2210	1543.3708363925834	11.09491280137728	2187.265750108723	0.002180799999990768	0.19811569956854624
OR8K1B	E1BNR4	Olfactory receptor	35.582488779999984	2210	1542.925531480915	11.094912771461344	2187.265704753257	0.00015670000000511664	0.20251827067007122
OR10A3G	A0A3Q1MM28	Olfactory receptor	35.650724479999994	2204	1529.6131339978765	11.09491194294859	2187.264448647872	0.00024059999996239867	0.2069208417715962
OR8U9	G3X837	Olfactory receptor	35.58218697999998	2210	1542.9796971159221	11.094911820479986	2187.2642629736956	0.00030180000000257223	0.21132341287312117
OR1L13	A0AAA9T5Q7	Olfactory receptor	35.57744498000002	2209	1543.8261809523356	11.094903813644555	2187.2521238757563	0.002561199999973951	0.21572598397464615
OR2L3C	A0A3Q1LYN9	Olfactory receptor	35.653592579999994	2205	1529.007475553899	11.094896207764446	2187.2405927253067	0.00010959999998050307	0.22012855507616003
OR52B4K	A0A3Q1M1S9	Olfactory receptor	35.653702179999975	2205	1528.9842728704439	11.094895691580923	2187.2398101501108	0.00010959999998050307	0.224531126177685
SLC25A31	F1MDK8	ADP/ATP translocase	35.65440197999995	2205	1528.8363355111615	11.094895100363768	2187.2389138183166	0.0006704000000397059	0.22893369727920998
EIF3G	Q3ZC12	Eukaryotic translation initiation factor 3 subunit G	35.65507237999999	2205	1528.694091848624	11.094891860156196	2187.234001414842	0.00039320000000486743	0.23333626838073496
	A0AAA9TD49	MAGE domain-containing protein	35.65546558	2205	1528.610572608026	11.094889934070325	2187.2310813259987	0.00039320000000486743	0.23773883948225993
OR2B3B	F1MR51	G-protein coupled receptors family 1 profile domain-containing protein	35.573494379999985	2208	1544.5224988886876	11.094888636716849	2187.2291144442315	0.001348100000008401	0.2421414105837849
ND1	Q6QTH1	NADH-ubiquinone oxidoreductase chain 1	35.65597117999996	2205	1528.5030796267076	11.094887429495357	2187.2272842106654	0.0005055999999612482	0.24654398168529879
OR51V1	A0AAA9SST3	Olfactory receptor	35.65693468	2205	1528.298262859394	11.09488530840176	2187.2240684857584	0.0009635000000400851	0.25094655278682376
PRPS1L1	F1MBV2	Ribose-phosphate pyrophosphokinase 1	35.658341179999994	2205	1527.9980617727908	11.094878023066697	2187.213023448857	0.0004026000000010299	0.25534912388834874
	Q32KT5	Uncharacterized protein C6orf136 homolog	35.57214627999998	2207	1544.757759071248	11.094877687822262	2187.212515198056	0.001348100000008401	0.2597516949898737
SDR16C6	A5PJJ7	Short-chain dehydrogenase/reductase family 16C member 6	35.658743779999995	2205	1527.9113025816987	11.094870423160602	2187.2015015614625	0.0004026000000010299	0.2641542660913987
ZNF771	F1N3Y9	Zinc finger protein 771	35.56992738	2208	1545.1442208845392	11.09486817987376	2187.198100623362	0.00015110000001072876	0.26855683719292367
	A0A3Q1MDN7	G-protein coupled receptors family 1 profile domain-containing protein	35.659286379999976	2206	1527.795167902277	11.094867530617897	2187.1971163191038	0.000542599999981519	0.27295940829444865
OR4G9	A0A3Q1NMY0	Olfactory receptor	35.56977627999999	2208	1545.1704532023407	11.094867514903324	2187.1970924950315	0.00015110000001072876	0.2773619793959625
OR13C3	A0ABI0NL90	Olfactory receptor	35.56958937999998	2208	1545.2028857617554	11.09486668898855	2187.1958403677118	3.5999999994373866e-05	0.2817645504974875
APEX1	P23196	DNA repair nuclease/redox regulator APEX1	35.56955337999999	2208	1545.209130903197	11.094866529472885	2187.195598534219	3.5999999994373866e-05	0.2861671215990125
MACROD1	Q2KHU5	ADP-ribose glycohydrolase MACROD1	35.568923579999975	2207	1545.3182868468766	11.094863716325342	2187.1913336703715	0.0006298000000128923	0.29056969270053745
OR51V21	G5E687	Olfactory receptor	35.56760158000001	2207	1545.5468021906981	11.094857672944938	2187.1821716498566	3.1599999999798456e-05	0.29497226380206243
OR4F14G	A0AAA9TA47	Olfactory receptor	35.56756998000001	2207	1545.5522542888093	11.094857526197801	2187.181949175462	3.1599999999798456e-05	0.2993748349035874
OR10A3F	A0A3Q1M538	Olfactory receptor	35.56741447999999	2207	1545.5790765393058	11.094856802514734	2187.1808520439818	0.00015550000001951503	0.3037774060051124
MS4A18	A6QPF4	Membrane-spanning 4-domains subfamily A member 18	35.56567168000001	2206	1545.8789073208654	11.09484851480348	2187.1682875928823	0.0015397000000376693	0.30817997710662626
LOC530077	A0AAA9TGY2	AIG1-type G domain-containing protein	35.663005679999976	2207	1526.9950101382185	11.094841265706826	2187.1572977758838	0.0013660000000044192	0.31258254820815123
OR5P76B	A0A3Q1MSY0	Olfactory receptor	35.56413197999997	2206	1546.1422624096886	11.094838230863465	2187.1526968916787	0.0015397000000376693	0.3169851193096762
OR1J33	A0A3Q1M4L8	Olfactory receptor	35.66437167999998	2207	1526.7002203263573	11.094835983054558	2187.1492891739417	0.0013035000000130026	0.3213876904112012
OR1E1F	A0A3Q1MFI6	Olfactory receptor	35.665675179999994	2207	1526.4175151101354	11.094825395813812	2187.133238802622	0.000998399999986077	0.32579026151272616
OR4D6	A0A3Q1LYW6	Olfactory receptor	35.56114728000001	2206	1546.6502103209928	11.094822825547697	2187.1293422691983	6.630000002871839e-05	0.33019283261425114
PPP2CB	Q0P594	Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform	35.56108097999998	2206	1546.6614452961453	11.094822472611385	2187.1288072169214	6.630000002871839e-05	0.334595403715765
LYVE1	Q6UC88	Lymphatic vessel endothelial hyaluronic acid receptor 1	35.560860279999986	2207	1546.6988292637589	11.094821294399006	2187.1270210451326	0.00022069999999274614	0.33899797481729
DDRGK1	Q1LZB0	DDRGK domain-containing protein 1	35.66706428000002	2206	1526.1161332945726	11.0948195423493	2187.124364937764	0.0002370999999641299	0.34340054591881497
OR2L13	E1BLN0	Olfactory receptor	35.66667357999998	2206	1526.2007428686225	11.094819242936536	2187.1239110283327	0.00039070000003960104	0.34780311702033995
OR5V1	A0ABI0NJL2	Olfactory receptor	35.667301379999984	2206	1526.0645516797135	11.09481805365425	2187.1221080785895	8.699999995087637e-06	0.3522056881218649
OR5F2B	E1BMR5	Olfactory receptor family 5 subfamily F member 2B	35.66731007999998	2206	1526.0626585163031	11.094817998895241	2187.1220250640713	8.699999995087637e-06	0.3566082592233899
MDH2	Q32LG3	Malate dehydrogenase, mitochondrial	35.66849577999997	2207	1525.8046776670171	11.094813202094624	2187.1147531385827	0.0008039999999738257	0.3610108303249149
OR8K64	E1BEI8	Olfactory receptor	35.66769178	2206	1525.9792313714443	11.094812849677142	2187.1142188764147	0.0003817000000196913	0.36541340142642875
OR14J12	F1MK16	Olfactory receptor	35.558327479999974	2206	1547.1261955817695	11.094807441547536	2187.1060202102713	0.002532800000011548	0.36981597252795373
MT-ND1	P03887	NADH-ubiquinone oxidoreductase chain 1	35.669997979999955	2207	1525.4762103888634	11.094800690002609	2187.0957849841243	0.0015021999999831337	0.3742185436294787
OR51H1	F1N4U2	Olfactory receptor	35.55550558	2207	1547.5987400707768	11.094791290814992	2187.081536056893	0.0011228000000045313	0.3786211147310037
OR9A7	F1MUS4	Olfactory receptor	35.671580179999985	2208	1525.1295596706323	11.094790101381875	2187.0797329134257	0.0009278999999935422	0.38302368583252866
OR7A83	A0ABI0P669	Olfactory receptor	35.55438278	2208	1547.785700938742	11.094784647974626	2187.071465737351	0.0011228000000045313	0.38742625693405364
OR9K2J	A0AAA9SB06	Olfactory receptor	35.67250807999998	2208	1524.925763880767	11.094783744952895	2187.0700967907696	0.0009278999999935422	0.3918288280355675
MTX1	Q2TBS1	Metaxin-1	35.67393838	2208	1524.6105698220981	11.094770997162534	2187.050771717117	0.0014303000000239763	0.3962313991370925
OR51V22	F1MGW3	Olfactory receptor	35.550673480000015	2208	1548.3990445492382	11.09476176478908	2187.0367759631245	0.0005973000000167872	0.40063397023861747
	A0A3Q1N7Q7	G-protein coupled receptors family 1 profile domain-containing protein	35.55007618	2208	1548.4968563166203	11.094755245470033	2187.0268930995308	0.0005973000000167872	0.40503654134014244
AKR1B10	F1N678	Aldo-keto reductase family 1 member B10	35.54897468000001	2207	1548.6777390235009	11.094750824544041	2187.0201912887205	0.0011014999999900965	0.4094391124416674
OR6C280	F1MMU0	Olfactory receptor	35.54772667999997	2208	1548.8822658659753	11.09474802350347	2187.01594512015	1.0399999986532293e-05	0.4138416835431924
OR51A42B	A0ABI0NM75	Olfactory receptor	35.54771627999998	2208	1548.8839615238703	11.09474795453428	2187.0158405681086	1.0399999986532293e-05	0.4182442546447174
SDR16C6	A0A452DKG3	Short chain dehydrogenase/reductase family 16C, member 6	35.67677697999999	2207	1523.9827796470381	11.094747651985076	2187.015381926597	0.0015652999999744566	0.42264682574623125
OR8S15	A0A3Q1MA20	Olfactory receptor	35.54718668	2208	1548.9705765841802	11.094747133698815	2187.0145962443903	0.0005295999999788137	0.4270493968477562
OR8G3F	A0AAA9S9K5	Olfactory receptor	35.54605027999999	2208	1549.1552568008135	11.094739481778749	2187.002996553521	7.989999999580277e-05	0.4314519679492812
OR7A88	G3MXH6	Olfactory receptor family 7 subfamily A member 88	35.546130179999984	2208	1549.141956783173	11.094737320864803	2186.999720794196	7.989999999580277e-05	0.4358545390508062
