gene_primary	accession	protein_name	mw_kda	mw_window_count	mw_gaussian_ambiguity	mw_identity_entropy_bits	mw_effective_candidate_number	mw_nearest_neighbor_gap_kda	mw_auditability_score_0_100
YIL163C	P40448	Uncharacterized protein YIL163C	13.989428880000018	383	232.19651204775602	8.596214031737981	387.00651193321227	0.0002655000000064689	0.36267721727661906
YEL075C	P39972	Uncharacterized protein YEL075C	13.993991980000017	383	232.06578755188036	8.59614146308995	386.98704570353135	0.004563099999998599	0.37916254533465477
RFA3	P26755	Replication factor A protein 3	13.81577628000001	384	237.15835493637047	8.596086357947634	386.9722646386738	0.010812499999991232	0.3956478733926794
YER189W	P40104	Uncharacterized protein YER189W	14.007975380000014	383	231.66701686612993	8.595971970832332	386.9415839438372	0.013638100000006759	0.412133201450704
YOR376W	Q08900	Uncharacterized membrane protein YOR376W	13.800262980000012	384	237.59640067838455	8.595886721883833	386.91872021473057	0.01008200000000059	0.4286185295087397
YEL008W	P40001	Uncharacterized protein YEL008W	14.02161348000002	384	231.2788895830074	8.595780052073746	386.8901133231354	0.0044956999999854474	0.4451038575667643
BRP1	P53194	Uncharacterized protein BRP1	13.790180980000011	384	237.87941988370363	8.595705726407981	386.8701817896395	0.01008200000000059	0.4615891856247889
YHL018W	P38744	Putative pterin-4-alpha-carbinolamine dehydratase	14.026109180000006	384	231.15102368540082	8.595704830713554	386.8699416021098	0.0044956999999854474	0.4780745136828246
YMR075C-A	Q6B0Y7	Uncharacterized protein YMR075C-A	14.03341518000001	384	230.94245813984892	8.595523836801284	386.8214097154626	0.007306000000003365	0.4945598417408492
YFL019C	P43576	Uncharacterized protein YFL019C	13.746770480000013	382	239.09075808959054	8.594949139228529	386.6673500929027	0.006006500000010462	0.5110451697988738
YBR255C-A	Q3E776	Uncharacterized protein YBR255C-A	13.740763980000002	382	239.2571429171727	8.594841897553712	386.63860852806766	0.006006500000010462	0.5275304978569095
COX16	P47081	Cytochrome c oxidase assembly protein COX16, mitochondrial	14.07705888	389	229.70902172299762	8.59457994611381	386.56841258012844	0.003834300000002955	0.5440158259149341
CDC26	P14724	Anaphase-promoting complex subunit CDC26	14.080893180000002	388	229.60132092556069	8.594484987641646	386.54296940830795	0.003834300000002955	0.5605011539729587
YMR082C	Q04276	Uncharacterized protein YMR082C	14.089507380000002	390	229.35944431767535	8.594245782616559	386.47888423915197	0.0008453000000088196	0.5769864820309945
YLR302C	O13544	Uncharacterized protein YLR302C	14.090352680000011	391	229.33577419514918	8.594223443985483	386.4729000622265	0.0008453000000088196	0.5934718100890191
BOL2	P53082	BolA-like protein 2	14.10217398000001	392	229.00507894299517	8.593883425566013	386.3818257763602	0.011821299999999368	0.6099571381470437
RPL22A	P05749	Large ribosomal subunit protein eL22A	13.693395580000004	382	240.55166953585032	8.593741119779828	386.34371539529025	0.004433199999995807	0.6264424662050794
YMR31	P19955	Alpha-ketoglutarate dehydrogenase subunit 4, mitochondrial	13.688962380000008	383	240.67123269615416	8.593623038645603	386.31209538140456	0.004433199999995807	0.642927794263104
PFY1	P07274	Profilin	13.677445780000005	383	240.98011495109472	8.59328813105157	386.22242720144607	0.011516600000003763	0.6594131223211397
ATP14	Q12349	ATP synthase subunit H, mitochondrial	14.12782228	392	228.2929698074537	8.593130064952911	386.18011380441186	0.008476500000005771	0.6758984503791643
Q0144	Q9ZZW2	Putative uncharacterized protein Q0144, mitochondrial	14.136298780000006	393	228.0592359469669	8.592870522757474	386.11064588740066	0.008476500000005771	0.6923837784371889
RPA12	P32529	DNA-directed RNA polymerase I subunit RPA12	13.660562680000009	381	241.42964874865453	8.592794001553798	386.0901669455628	0.015542299999996345	0.7088691064952246
YMR122C	Q03879	Uncharacterized protein YMR122C	14.145777880000017	392	227.79870112442484	8.592565540020074	386.02903152507133	0.009479100000010732	0.7253544345532492
YGR045C	P53229	Uncharacterized protein YGR045C	13.645020380000012	380	241.8396131469496	8.592326904041993	385.9651837994587	0.003965900000007849	0.7418397626112738
RPL34B	P40525	Large ribosomal subunit protein eL34B	13.641054480000005	381	241.94345867360644	8.592198806198095	385.93091521769657	0.0003909999999933689	0.7583250906693095
HOT13	P36078	Helper of Tim protein 13	13.640663480000011	381	241.95368153695307	8.592186076917912	385.92751006211023	0.0003909999999933689	0.7748104187273341
RPL34A	P87262	Large ribosomal subunit protein eL34A	13.639081880000004	381	241.99500489648653	8.592134403906522	385.91368754319194	9.269999999439449e-05	0.7912957467853587
MRPS16	Q02608	Small ribosomal subunit protein bS16m	13.63898918000001	381	241.99742551288082	8.592131366178267	385.91287496697527	9.269999999439449e-05	0.8077810748433945
ATG8	P38182	Autophagy-related protein 8	13.62680308000001	379	242.3149402524935	8.591758025466092	385.81302132987463	0.01127660000000752	0.8242664029014191
RPB11	P38902	DNA-directed RNA polymerase II subunit RPB11	13.615526480000003	380	242.6063291243809	8.591401066449622	385.7175732992704	0.010500200000000959	0.8407517309594437
GON7	P46984	EKC/KEOPS complex subunit GON7	13.605026280000002	380	242.87515510758928	8.591042755790124	385.6217875975644	0.010500200000000959	0.8572370590174794
ABM1	P47146	Aberrant microtubules protein 1	14.203820380000003	388	226.2242036793907	8.590318082934617	385.4281365061509	0.014821500000012477	0.873722387075504
YGL034C	P53186	Uncharacterized protein YGL034C	13.573480680000005	382	243.66842458917847	8.589864083899482	385.30686592066934	0.004576699999995881	0.8902077151335286
SNU13	P39990	13 kDa ribonucleoprotein-associated protein	13.568903980000009	382	243.78166997834083	8.58968203487799	385.2582483608637	0.004576699999995881	0.9066930431915643
YGL088W	P53151	Uncharacterized protein YGL088W	14.218641880000016	386	225.82906384123265	8.589669922533142	385.25501388577425	0.014821500000012477	0.9231783712495889
DMO2	Q12082	Mitochondrial protein-disulfide reductase DMO2	13.562586080000012	382	243.93756432079385	8.589444471170415	385.19481441241845	0.0006285999999970926	0.9396636993076135
YLR255C	O13574	Uncharacterized protein YLR255C	13.561957480000014	382	243.95299178136833	8.589418934894551	385.18799637138454	0.0006285999999970926	0.9561490273656492
RPL26A	P05743	Large ribosomal subunit protein uL24A	14.233712280000017	387	225.43034139553558	8.588975112533904	385.06951758835453	0.0003050999999931747	0.9726343554236738
AIM4	P38305	Altered inheritance of mitochondria protein 4	14.23401738000001	387	225.422295094802	8.588960304902777	385.065565306028	0.0003050999999931747	0.9891196834816984
RPL26B	P53221	Large ribosomal subunit protein uL24B	14.234697080000014	387	225.404374294616	8.588927262101153	385.05674604830625	0.0006797000000045017	1.0056050115397341
HTB2	P02294	Histone H2B.2	14.237305180000003	387	225.33567019634063	8.588799774812543	385.0227210671322	0.002608099999989122	1.0220903395977587
MRP2	P10663	Small ribosomal subunit protein uS14m	13.53801898000001	381	244.53289874548744	8.58838279088987	384.9114535570207	0.016845500000000513	1.0385756676557834
HTB1	P02293	Histone H2B.1	14.252319780000006	386	224.94206381761956	8.588045448877129	384.8214611323664	0.015014600000002432	1.055060995713819
BLI1	P35727	Biogenesis of lysosome-related organelles complex 1 subunit BLI1	13.521173480000009	379	244.9327328028648	8.587627301371336	384.70994150234515	0.011525699999994643	1.0715463237718437
YGR050C	P53231	Uncharacterized protein YGR050C	13.509647780000014	377	245.20235670352093	8.587106496192431	384.57108833910917	0.0048450000000066495	1.0880316518298683
RPS26A	P39938	Small ribosomal subunit protein eS26A	13.504802780000007	375	245.31431855576665	8.58686694432446	384.5072376485745	0.001685199999993614	1.104516979887904
YCR085W	P25650	Uncharacterized protein YCR085W	13.503117580000014	374	245.3532315901129	8.586788961968464	384.4864543443651	0.001685199999993614	1.1210023079459286
YOL160W	Q08321	Uncharacterized protein YOL160W	13.496955980000015	374	245.4941947041217	8.586468297668835	384.4010049768153	0.00017179999999861195	1.1374876360039532
YJR128W	P47162	Uncharacterized protein YJR128W	13.496784180000017	374	245.4981290652334	8.586460243846153	384.3988590701589	0.00017179999999861195	1.153972964061989
HTZ1	Q12692	Histone H2A.Z	14.28265738000001	385	224.15741225503743	8.586431491322976	384.3911981808817	0.005473600000001966	1.1704582921200135
YDL241W	Q07738	Uncharacterized protein YDL241W	13.49423028000001	374	245.5565197637841	8.5863401643621	384.3668658252483	0.002553900000005882	1.1869436201780381
RPB9	P27999	DNA-directed RNA polymerase II subunit RPB9	14.288130980000012	385	224.0173068068259	8.586121606596596	384.3086414617522	0.005473600000001966	1.2034289482360738
IES5	P40060	Ino eighty subunit 5	14.312038380000006	384	223.41172442576658	8.584749742658303	383.94337467730526	0.0006728000000038037	1.2199142762940984
VMA7	P39111	V-type proton ATPase subunit F	13.461205280000003	375	246.2946967164869	8.584713865606002	383.93382686236913	0.0031123999999973506	1.236399604352123
YER084W	P40057	Uncharacterized protein YER084W	14.31271118000001	383	223.39480085258938	8.58470886453682	383.9324959668943	0.0006728000000038037	1.2528849324101587
TOA2	P32774	Transcription initiation factor IIA subunit 2	13.458092880000006	376	246.3626768099561	8.584557284624935	383.8921593780121	0.0031123999999973506	1.2693702604681834
YBR090C	P38253	Uncharacterized protein YBR090C	14.320850980000012	382	223.19065193378185	8.584208456452139	383.7993495958156	0.00813980000000214	1.285855588526208
IRC16	Q6B0V8	Uncharacterized protein IRC16	13.451063980000018	375	246.5151302888367	8.584200172113368	383.79714572416356	0.004297900000009847	1.3023409165842437
RPS26B	P39939	Small ribosomal subunit protein eS26B	13.446766080000009	375	246.60761176831298	8.583979435477971	383.7384281106058	0.004297900000009847	1.3188262446422683
ICY1	Q04329	Interacting with cytoskeleton protein 1	14.33660558	380	222.7990495193624	8.583227717297623	383.53853277186096	0.008483400000015351	1.3353115727002929
TAR1	Q8TGM6	Protein TAR1	14.345088980000016	380	222.58978473409388	8.582673478670433	383.39121747838067	0.003349599999992847	1.3517969007583286
YDR286C	Q05530	Glutaredoxin-like protein YDR286C	13.421525380000006	373	247.13856240640436	8.582617514785124	383.3763455578657	0.010942099999997623	1.3682822288163532
FMP49	A0A023PZB3	Protein FMP49, mitochondrial	14.348438580000009	380	222.5075051328583	8.582451417414221	383.33221000891757	0.003349599999992847	1.3847675568743778
YJR120W	P47157	Putative uncharacterized protein YJR120W	13.410583280000008	373	247.362723486613	8.582023676300334	383.21857362896577	0.010942099999997623	1.4012528849324135
YLR122C	Q12312	Uncharacterized protein YLR122C	14.362767980000012	381	222.15845618889966	8.581518575622509	383.08442879896967	0.008316999999999908	1.4177382129904381
YHR130C	P38834	Uncharacterized protein YHR130C	13.396795980000007	373	247.6402312361188	8.581293322114725	383.02462102754987	0.013787300000000613	1.4342235410484627
VTC1	P40046	Vacuolar transporter chaperone complex subunit 1	14.371084980000012	381	221.9575206290407	8.580959917382618	382.93611482022095	0.008316999999999908	1.4507088691064984
IGO2	Q9P305	mRNA stability protein IGO2	14.395199680000015	376	221.38088786780264	8.579210106903057	382.47194226909625	0.021697299999987152	1.467194197164523
YPR099C	O13548	Mitochondrial protein YPR099C	13.360442780000012	372	248.33780406066063	8.579137390467599	382.45266494809533	0.00017860000000347043	1.4836795252225476
YCL042W	P25572	Putative uncharacterized protein YCL042W	13.360264180000009	372	248.34112360138428	8.579126871537168	382.4498764320223	0.00017860000000347043	1.5001648532805834
BOL3	P39724	BolA-like protein 3	13.35564668000001	371	248.42655339702418	8.578854222281091	382.3776055648388	0.004559999999996123	1.516650181338608
RRT7	Q07829	Regulator of rDNA transcription protein 7	13.351086680000014	371	248.51017047462383	8.578583573721696	382.30587852728394	0.004559999999996123	1.5331355093966326
CGR1	P53188	rRNA-processing protein CGR1	14.416896980000002	373	220.8717808270907	8.577576336134134	382.0390595189799	0.0031055000000073107	1.5496208374546683
YBR292C	P38357	Uncharacterized protein YBR292C	14.42000248000001	373	220.79965470998178	8.577336530025397	381.9755619093782	0.0031055000000073107	1.5661061655126929
PRM3	Q08931	Pheromone-regulated membrane protein 3	14.428463180000012	372	220.60411188858006	8.576675920149203	381.8006953867742	0.003637699999995192	1.5825914935707175
TRX3	P25372	Thioredoxin-3, mitochondrial	14.432100880000007	374	220.5204709490539	8.576388597939417	381.72466483742585	0.003637699999995192	1.5990768216287532
PXP3	P38726	Peroxisomal protein 3	13.314770880000008	373	249.1476132648221	8.576319366942307	381.7063473522018	0.007555300000003484	1.6155621496867778
MED11	Q99278	Mediator of RNA polymerase II transcription subunit 11	13.307215580000005	373	249.27380402922523	8.575828902248993	381.5766029072935	0.007555300000003484	1.6320474777448024
