gene_primary	accession	protein_name	mw_kda	mw_window_count	mw_gaussian_ambiguity	mw_identity_entropy_bits	mw_effective_candidate_number	mw_nearest_neighbor_gap_kda	mw_auditability_score_0_100
CDC39	P25655	General negative regulator of transcription subunit 1	240.2794338800026	2	0.4601525517405025	1.1283687241780747	2.186114134130622	1.4163513999993995	99.5878667985493
FAB1	P34756	1-phosphatidylinositol 3-phosphate 5-kinase FAB1	257.41965528000213	3	0.43545316539732015	1.1887065329175674	2.2794828152189104	1.7437464000006457	99.57138147049126
ACC1	Q00955	Acetyl-CoA carboxylase	250.3534066800023	2	0.9745733516024631	1.2361755713984135	2.3557322468690742	0.5187865000006013	99.55489614243324
TOR2	P32600	Serine/threonine-protein kinase TOR2	281.5678445800036	2	1.0312809593596075	1.2615322572476115	2.397502396353153	0.4280578000002606	99.53841081437521
LAA1	P39526	AP-1 accessory protein LAA1	229.9003513800023	2	0.610322519677843	1.2720846594040152	2.415102900499897	1.209071599999902	99.52192548631717
TOR1	P35169	Serine/threonine-protein kinase TOR1	281.13978678000336	3	1.1747749344380263	1.409189671758127	2.655879463466412	0.4280578000002606	99.50544015825915
BPH1	P25356	Beige protein homolog 1	250.8721931800029	3	1.141169638279195	1.4152321881329135	2.6670265523631462	0.5187865000006013	99.48895483020112
STT4	P37297	Phosphatidylinositol 4-kinase STT4	214.607048480002	2	1.135195263808468	1.4222746180295314	2.6800773109313782	0.24390069999921593	99.47246950214308
FKS1	P38631	1,3-beta-glucan synthase component FKS1	214.8509491800012	3	1.2414158911549	1.5644039741962759	2.9575529015729063	0.24390069999921593	99.45598417408506
MYO1	P08964	Myosin-1	223.63576048000235	3	1.0862328693777359	1.7414819213362485	3.3437846150408204	1.2024956000000486	99.43949884602704
UBR1	P19812	E3 ubiquitin-protein ligase UBR1	224.8382560800024	3	1.6246462835141813	1.7706422087439468	3.4120580902785504	0.011311399999556215	99.42301351796901
SLH1	P53327	RQC trigger complex helicase SLH1	224.84956748000195	3	1.6211736798070566	1.772349153314641	3.416097503123266	0.011311399999556215	99.40652818991099
BNI1	P41832	Protein BNI1	219.672634080002	4	0.9068217851145279	1.8012438391852317	3.4852057758776493	1.2163952999989647	99.39004286185296
FAS1	P07149	Fatty acid synthase subunit beta	228.6912797800024	4	1.3711057578594397	1.8143943565634901	3.517119506820537	0.8574238000004755	99.37355753379492
CYR1	P08678	Adenylate cyclase	227.8338559800019	3	1.4716439706897657	1.8284419011351232	3.5515330260270668	0.8574238000004755	99.3570722057369
SEC7	P11075	ADP-ribosylation factor guanine nucleotide-exchange factor SEC7	226.88598658000225	3	1.098479710916369	1.8940730621078081	3.716830922940355	0.9478693999996608	99.34058687767886
BRR2	P32639	Pre-mRNA-splicing helicase BRR2	246.1853985800026	4	2.2534666339412706	1.9557689559795615	3.879226343173756	0.1898574999999596	99.32410154962083
URA2	P07259	Multifunctional protein URA2	245.04076068000208	4	2.083992412603786	1.961768622876819	3.8953922872884794	0.38951830000047494	99.30761622156281
BLM10	P43583	Proteasome activator BLM10	245.99554108000265	4	2.468425139080239	1.9784737376915902	3.940759586155219	0.1898574999999596	99.29113089350477
BEM2	P39960	GTPase-activating protein BEM2/IPL2	245.43027898000256	4	2.5321652582753065	1.9951231643758494	3.986501368551905	0.38951830000047494	99.27464556544675
MLP1	Q02455	Protein MLP1	218.45623878000305	5	1.944039185027791	2.1642634582831333	4.482375332653883	0.5256305000008012	99.25816023738872
GSC2	P40989	1,3-beta-glucan synthase component GSC2	216.9898106800013	4	2.148797784780154	2.1908205761691	4.565650976322428	0.21196499999950902	99.2416749093307
UBR2	Q07963	E3 ubiquitin-protein ligase UBR2	216.7778456800018	5	2.0030148322598884	2.2037770903816103	4.606838715562453	0.21196499999950902	99.22518958127267
RIF1	P29539	Telomere length regulator protein RIF1	217.93060828000225	5	2.2613099808367014	2.214904670428152	4.642508882371921	0.5256305000008012	99.20870425321465
YRF1-3	P0CX14	Y' element ATP-dependent helicase protein 1 copy 3	211.1148848800005	5	3.3293211073168036	2.316110173648035	4.979877223068517	0.0	99.1839762611276
YRF1-7	P0CX15	Y' element ATP-dependent helicase protein 1 copy 7	211.1148848800005	5	3.3293211073168036	2.316110173648035	4.979877223068517	0.0	99.1839762611276
YRF1-6	P53819	Y' element ATP-dependent helicase protein 1 copy 6	211.0988854800005	5	3.3477847030872407	2.3186666316010323	4.988709396588674	0.01599939999999833	99.15924826904056
FAS2	P19097	Fatty acid synthase subunit alpha	206.94694078000148	5	3.124579610257161	2.36935442055533	5.167098623729197	0.494897799998796	99.14276294098252
USO1	P25386	Intracellular protein transport protein USO1	206.4520429800027	5	2.336753518188078	2.3883627042546443	5.235628396260442	0.494897799998796	99.1262776129245
FKS3	Q04952	1,3-beta-glucan synthase component FKS3	207.48345468000176	5	3.3816225138272067	2.398714554315539	5.273330995246078	0.2262029000001462	99.10979228486647
TY4B-J	P47024	Transposon Ty4-J Gag-Pol polyprotein	207.7096575800019	5	3.254365651164079	2.42318080148035	5.363522491765051	0.2262029000001462	99.09330695680843
ECM29	P38737	Proteasome component ECM29	210.431224480002	5	3.373864420467922	2.4431102294006184	5.438128453036711	0.4546633000001066	99.07682162875041
ULS1	Q08562	ATP-dependent chromatin remodeler/ubiquitin-protein ligase E3 ULS1	184.40569928000176	4	2.4251379812739464	2.4446267629559486	5.443847915682708	0.3131627999995601	99.06033630069238
THO2	P53552	THO complex subunit 2	183.93083098000156	5	2.375799396174713	2.448847623749255	5.459798181741839	0.4748683000001961	99.04385097263435
TY4B-H	P0C2J7	Transposon Ty4-H Gag-Pol polyprotein	207.9698969800019	5	2.967369041923738	2.473390484553866	5.553473794024273	0.260239399999989	99.02736564457632
MOT1	P32333	TATA-binding protein-associated factor MOT1	209.97656118000188	5	2.7477810686137003	2.587480007988786	6.010479158810582	0.4546633000001066	99.0108803165183
BUD3	P25558	Bud site selection protein 3	184.71886208000132	4	2.431776007116696	2.6186166156902217	6.1416087800471635	0.3131627999995601	98.99439498846027
HIR3	P47171	Histone transcription regulator 3	191.6803660800015	6	3.319940626068062	2.6543178686595876	6.295486493092632	0.06873520000061717	98.97790966040225
RPO21	P04050	DNA-directed RNA polymerase II subunit RPB1	191.6116308800009	6	3.372395555344373	2.66047255572869	6.322401062490948	0.06873520000061717	98.96142433234422
NUP192	P47054	Nucleoporin NUP192	191.53547698000207	6	3.424182145717438	2.6701225754994438	6.364832621461815	0.07615389999881472	98.94493900428618
SNF2	P22082	SWI/SNF chromatin-remodeling complex subunit SNF2	194.05121008000117	6	3.2661737994824254	2.8901493907444964	7.413472118736282	0.63650260000054	98.92845367622816
RRP5	Q05022	rRNA biogenesis protein RRP5	193.13445418000143	6	2.2847672945747823	2.8927713846263314	7.426957819001128	0.9167558999997425	98.91196834817013
DNF2	Q12675	Phospholipid-transporting ATPase DNF2	182.6185555800013	7	2.8008046052155895	2.9283181633491564	7.612224780152789	0.6692691999996896	98.8954830201121
DOP1	Q03921	Protein DOP1	194.6877126800017	8	4.274585595319742	2.939533612793877	7.671632506868368	0.453760500000044	98.87899769205407
YRF1-2	P40105	Y' element ATP-dependent helicase protein 1 copy 2	190.50315778000072	8	3.592129488542242	2.9910887779030295	7.95073798935804	0.3097312999998678	98.86251236399605
IML1	P47170	Vacuolar membrane-associated protein IML1	181.9492863800016	9	3.8803179051676437	3.0367627160773765	8.2064753106895	0.2884928000000855	98.84602703593801
MLP2	P40457	Protein MLP2	195.14147318000175	7	4.730466765229723	3.0758155384193557	8.431653254442509	0.06253130000004603	98.82954170787998
TY1B-DR4	Q07793	Transposon Ty1-DR4 Gag-Pol polyprotein	181.66079358000152	8	4.412165647143043	3.0775111467620544	8.441568854091486	0.2884928000000855	98.81305637982196
GCN2	P15442	eIF-2-alpha kinase GCN2	190.19342648000085	9	3.624814912726542	3.0869120177190266	8.496755304344116	0.3097312999998678	98.79657105176392
SPO14	P36126	Phospholipase D1	195.2040044800018	7	4.770068158684667	3.1063339041042743	8.611913949373522	0.06253130000004603	98.7800857237059
VMR1	P38735	ABC transporter ATP-binding protein/permease VMR1	180.92612178000127	9	5.3870628948976895	3.13445785803099	8.781441963245049	0.2457019000000571	98.76360039564787
MYO2	P19524	Myosin-2	180.6804198800012	9	5.472936337788497	3.157484626386055	8.922726545674637	0.15275829999961843	98.74711506758985
SSK2	P53599	MAP kinase kinase kinase SSK2	180.5276615800016	8	5.456089189009292	3.180158810635858	9.064068792390096	0.15275829999961843	98.73062973953182
DNF1	P32660	Phospholipid-transporting ATPase DNF1	177.79813328000148	8	5.445717638167551	3.1821332930619746	9.076482432482955	0.020687900000467607	98.7141444114738
PEP1	P32319	Vacuolar protein sorting/targeting protein VPS10	177.777445380001	8	5.440709834863565	3.182657643788661	9.07978189980693	0.020687900000467607	98.69765908341576
KOG1	P38873	Target of rapamycin complex 1 subunit KOG1	177.6092128800006	8	5.368658134006091	3.194777052983508	9.156378193669456	0.16823250000041412	98.68117375535773
PMD1	P32634	Negative regulator of sporulation PMD1	195.38345218000103	7	4.861685564540503	3.2166783453590493	9.29643995052942	0.17944769999922983	98.66468842729971
IRC20	Q06554	ATP-dependent DNA repair protein/ubiquitin-protein ligase E3 IRC20	180.3439842800017	9	5.373258238502906	3.218523973653713	9.308340422707053	0.15769139999994763	98.64820309924167
TY3B-G	Q99315	Transposon Ty3-G Gag-Pol polyprotein	178.3068234800014	9	5.307061592000209	3.2398361996391998	9.44686865425537	0.10701409999984435	98.63171777118365
RKR1	Q04781	E3 ubiquitin-protein ligase listerin	180.18629288000176	10	5.260401094016895	3.2614428337182884	9.589415179871683	0.15769139999994763	98.61523244312562
ATG2	P53855	Autophagy-related protein 2	178.41383758000126	10	5.226203263602715	3.266978185390072	9.626278650483515	0.10701409999984435	98.59874711506758
RPA190	P10964	DNA-directed RNA polymerase I subunit RPA190	186.4315964800014	9	5.436932587458898	3.270871328175681	9.652290445950326	0.40453449999989743	98.58226178700956
MON2	P48563	Protein MON2	186.8361309800013	9	6.490059401733827	3.2890042602711773	9.774373677021543	0.07122139999998467	98.56577645895153
YBT1	P32386	ATP-dependent bile acid permease	189.1623870800016	8	4.478705323560268	3.289302011512004	9.776391173549818	0.21476149999983818	98.54929113089351
CRM2	Q12275	Homeostatic regulator of DAG	186.90735238000127	9	6.625245026590006	3.299075496737102	9.842845824103778	0.07122139999998467	98.53280580283548
NTE1	Q04958	Lysophospholipase NTE1	187.13283298000133	10	6.925055459512931	3.3411026793525305	10.133795245619705	0.005002200000518542	98.51632047477746
ESC1	Q03661	Silent chromatin protein ESC1	187.13783518000184	10	6.929409203950927	3.342171459785293	10.141305367025083	0.005002200000518542	98.49983514671942
HKR1	P41809	Signaling mucin HKR1	188.94762558000176	10	4.79434060399042	3.34330769604986	10.149295591845366	0.21476149999983818	98.4833498186614
CHC1	P22137	Clathrin heavy chain	187.23422828000187	11	6.9936973169887295	3.363516445624009	10.292463630376824	0.09639310000002865	98.46686449060337
BPT1	P14772	Bile pigment transporter 1	176.8740938800013	9	4.708623966269422	3.4124554197938353	10.647592955224845	0.4133663999996884	98.45037916254533
ESP1	Q03018	Separin	187.44669628000185	11	7.008380175448089	3.4125832572443753	10.648536482032204	0.2124679999999728	98.43389383448731
NUP188	P52593	Nucleoporin NUP188	188.57718158000208	12	5.411015008499189	3.4404174567322805	10.85597543887742	0.2579007000011302	98.41740850642928
SIN3	P22579	Transcriptional regulatory protein SIN3	174.83921758000116	10	7.243277960452781	3.4464134497516272	10.901187908620765	0.08413879999980622	98.40092317837124
GDB1	Q06625	Glycogen debranching enzyme	174.9716063800011	10	7.074500125231586	3.448899306383456	10.919987550530976	0.13238879999994424	98.38443785031322
ARO1	P08566	Pentafunctional AROM polypeptide	174.75507878000136	11	7.317919399770764	3.449678168220987	10.925884470922885	0.08413879999980622	98.3679525222552
CDC25	P04821	Cell division control protein 25	179.09196218000145	11	4.7230733368542825	3.464020863500795	11.035046956537611	0.6781246000001886	98.35146719419716
