gene_primary	accession	protein_name	mw_kda	mw_window_count	mw_gaussian_ambiguity	mw_identity_entropy_bits	mw_effective_candidate_number	mw_nearest_neighbor_gap_kda	mw_auditability_score_0_100
Dst	S4R1P5	Dystonin	870.5332406799904	3	1.6220847425255305	1.5871052097848106	3.004458948662741	0.5976821000008385	99.86874965820223
Neb	A0A571BF58	Nebulin	871.2327843799927	3	1.7820075932588968	1.5901327953210875	3.0107706135746777	0.10186160000148448	99.86692673678837
Gm61593	A0A6B9UF22	Predicted gene, 61593	871.1309227799912	3	1.834259042834585	1.5905229800660565	3.011585003036573	0.10186160000148448	99.86510381537452
Unc80	A0A1D5RLV3	Unc-80, NALCN activator	363.10660668000577	2	0.7472625050313704	1.6293977140865663	3.093838124233534	1.1115140999981463	99.86328089396066
Syne2	E9QP46	Nesprin-2	782.1440961799962	3	1.721084468009166	1.6416730325457345	3.1202746722074246	0.5679431999960798	99.8614579725468
Ank2	S4R2F3	Ankyrin 2, brain	429.1075101800086	3	1.6131229398101938	1.7082234006089885	3.2675819086986135	0.5415770999982215	99.85963505113294
Macf1	B1ARU4	Actin cross-linking family 7	831.8770000799921	3	1.9301440563193468	1.716511946333575	3.2864087919417906	0.0011168000003181078	99.8578121297191
Macf1	Q9QXZ0	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/4	831.8781168799924	3	1.930819987640727	1.7166888042659934	3.2868116928147613	0.0011168000003181078	99.85598920830523
Syne2	Q6ZWQ0	Nesprin-2	782.7248297799963	3	1.464749019912924	1.7214567322368617	3.2976921667409225	0.5807336000001442	99.85416628689137
Mgam	A0A571BF69	Sucrase-isomaltase, intestinal	413.0213084800056	3	1.9832271618547663	1.7289213133207038	3.3147988190877715	0.018919400002687325	99.85234336547751
Cmya5	Q70KF4	Cardiomyopathy-associated protein 5	413.0402278800083	3	1.9777801590272164	1.7309172848065433	3.3193880237646574	0.018919400002687325	99.85052044406366
Alms1	A0A1D5RMI8	ALMS1, centrosome and basal body associated	412.5892046800049	3	1.8752290597205552	1.7317068629150798	3.3212052016016096	0.43210380000067516	99.8486975226498
Macf1	F7ACR9	Actin cross-linking family 7 (Fragment)	608.2388214800067	3	1.7016235856121709	1.7339992333812826	3.3264866258720143	0.34632879999969646	99.84687460123594
Dnhd1	A0A8Z1SZM7	Dynein heavy chain domain-containing protein 1	536.53527368001	3	1.4453978356372854	1.7492184032320157	3.3617638930051825	0.0991326000000754	99.84505167982208
Herc2	Q4U2R1	E3 ubiquitin-protein ligase HERC2	527.4562968800137	3	1.4064178069313003	1.7693073620936677	3.408902559980017	0.10184969999738769	99.84322875840822
Stard9	Q80TF6	StAR-related lipid transfer protein 9	500.24289108000846	4	1.13691259688953	1.8001114494380357	3.4824712667069346	1.137738299997011	99.84140583699437
Dync2h1	Q45VK7	Cytoplasmic dynein 2 heavy chain 1	492.3392802800083	3	0.9733104080522375	1.8010239573936093	3.484674634594965	1.303927199998725	99.83958291558051
Dnhd1	D3Z2X2	Dynein heavy chain domain-containing protein 1	536.43614108001	3	1.5296109362443442	1.8152340178641189	3.5191670973464038	0.0991326000000754	99.83775999416665
Macf1	A0A0A0MQA6	Actin cross-linking family 7	607.892492680007	4	1.979091276096213	1.8212451441320416	3.533860631916994	0.34632879999969646	99.83593707275278
Gm58662	A0A9L6KE92	Predicted gene, 58662	832.4265168799935	4	1.9220976079171224	1.8371311321695674	3.572988157457487	0.548400000001152	99.83411415133894
Dnah7a	E9Q0T8	Dynein axonemal heavy chain 7	460.9036280800088	4	1.333460034440193	1.8378822346518322	3.5748488271862104	1.0113405999999259	99.83229122992508
Macf1	A0A571BGC6	Actin cross-linking family 7	606.0264285800071	4	0.8900810178266769	1.8401385012065161	3.580443995997987	1.315679599999953	99.83046830851123
Bptf	E9Q6A7	Bromodomain PHD finger transcription factor	321.5978327800018	3	1.235001526155707	1.8425813453570932	3.5865117203506345	0.671930199998485	99.82864538709735
Gm58671	A0A9L6KDF6	Predicted gene, 58671 (Fragment)	390.19612548000185	1	0.48054941977056687	1.8547583659131164	3.6169116702589346	2.1264690000038513	99.8268224656835
Dnah5	Q8VHE6	Dynein axonemal heavy chain 5	527.5581465800111	4	1.497075431442369	1.8549488829758487	3.617389338005045	0.10184969999738769	99.82499954426964
Fat3	E9QK16	Protocadherin Fat 3	501.5923654800101	3	1.4770243787785464	1.8593495090929908	3.6284402397040627	0.4185085000000299	99.8231766228558
Zfp469	A0A571BEL3	Zinc finger protein 469	403.3920001800073	2	1.184905144656173	1.879532507917661	3.679558082283489	0.661662399998022	99.82135370144192
Lrp2	A2ARV4	Low-density lipoprotein receptor-related protein 2	519.2080720800097	3	0.8962763577837769	1.9087102645535692	3.7547328531381488	1.4766013999995948	99.81953078002807
Piezo2	A0A494B9V6	Piezo-type mechanosensitive ion channel component 2	320.9259025800033	3	1.3815772355129634	1.9186880065644543	3.7807907547221085	0.671930199998485	99.81770785861421
